"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"18546";"0,821111";"45,148889";"45°8'56.000N 0°49'16.000E";"24026";"Les Granges";"M. GIVORD, 2ème étage, dans la chambre de droite";"24330";"BASSILLAC ET AUBEROCHE";"27/10/2009";"En intérieur";"FicheMesure18546.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";""
"18555";"0,821111";"45,148889";"45°8'56.000N 0°49'16.000E";"24026";"Les Granges";"M. GIVORD, parcelle 515, entre la grange et la maison";"24330";"BASSILLAC ET AUBEROCHE";"27/10/2009";"En extérieur";"FicheMesure18555.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18575";"0,624444";"44,178889";"44°10'44.000N 0°37'27.998E";"47031";"la Capelette";"M. GELEZ, au fond du jardin";"47550";"BOE";"26/10/2009";"En extérieur";"FicheMesure18575.pdf";"Oui";"0,61";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,83";"";"";"";"0,27";"";"";"";"";"";"";""
"18585";"0,625278";"44,179444";"44°10'45.998N 0°37'31.001E";"47031";"la Capelette";"chez M. PEREZ, sur la terrasse devant le salon";"47550";"BOE";"26/10/2009";"En extérieur";"FicheMesure18585.pdf";"Oui";"0,58";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,73";"";"";"";"0,35";"";"";"";"";"";"";""
"18596";"1,193333";"44,078611";"44°4'43.000N 1°11'35.999E";"82080";"Rue De Sainte Livrade";"Dans la véranda du domicile de Mr Mme GALAUD";"82100";"LABASTIDE DU TEMPLE";"23/10/2009";"En intérieur";"FicheMesure18596.pdf";"Oui";"0,3";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18597";"1,181111";"44,065833";"44°3'56.999N 1°10'52.000E";"82080";"Rue De Bontens";"Devant la porte du garage du domicile de Mr COLOMBIE";"82100";"LABASTIDE DU TEMPLE";"23/10/2009";"En intérieur";"FicheMesure18597.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18598";"1,194722";"44,067778";"44°4'4.001N 1°11'40.999E";"82080";"Rue Du Petit Prince";"Ecole Maternelle Petit Prince. Dans la cour de la salle de garderie ,face à la porte d'accès à la cour.";"82100";"LABASTIDE DU TEMPLE";"23/10/2009";"En extérieur";"FicheMesure18598.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18729";"2,576111";"44,349444";"44°20'57.998N 2°34'34.000E";"12202";"Rue Camille Douls/Place Eugène Raynaldy";"Mesure sur la terrasse n° 426";"12000";"RODEZ";"27/10/2009";"En extérieur";"-";"Oui";"0,6";"Locaux professionnels non accessibles au public";"EMITECH Mesures Orgeval";"";"0,09";"0,1";"";"0,13";"";"";"0,07";"";"";"";"";"";"";"0,87";"";"1,75";"";"0,14";"";"";"";"";"0,19975";"";"66,708"
"18730";"2,577778";"44,348611";"44°20'55.000N 2°34'40.001E";"12202";"Rue Place Clémenceau";"Mesure sur le parking place Clémenceau";"12000";"RODEZ";"27/10/2009";"En extérieur";"FicheMesure18730.pdf";"Oui";"0,24";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"0,16";"";"";"";"";"";"";"0,08";"";"66,667"
"18732";"2,577778";"44,350833";"44°21'2.999N 2°34'40.001E";"12202";"Boulevard de la République";"Mesure devant le 20 Bvd de la république";"12000";"RODEZ";"27/10/2009";"En extérieur";"FicheMesure18732.pdf";"Oui";"0,57";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,46";"";"0,74";"";"0,34";"";"";"";"";"0,13";"";"77,193"
"18734";"2,585";"44,358056";"44°21'29.002N 2°35'6.000E";"12202";"Rue Jean XXIII";"Mesure devant l'arrêt de bus CES Jean Moulin en face du Collège Jean Moulin";"12000";"RODEZ";"26/10/2009";"En extérieur";"FicheMesure18734.pdf";"Oui";"0,89";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,06";"0,06";"";"";"0,84";"0,07";"";"";"";"";"";"";"0,1";"";"1,75";"";"0,08";"";"";"";"";"0,847172";"";"4,812"
"18735";"-0,568056";"44,835";"44°50'6.000N 0°34'5.002W";"33063";"Rue des Menuts";"Dans l'appartement de Mr Guignard, sur la mezzanine (6ème étage).";"33000";"BORDEAUX";"20/10/2009";"En intérieur";"FicheMesure18735.pdf";"Oui";"0,61";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,25";"";"";"";"";"";"0,15";"";"";"";"";"";"";"0,89";"";"0,22";"";"0,08";"";"";"";"";"0,291548";"";"52,205"
"18742";"-0,542222";"44,838056";"44°50'17.002N 0°32'31.999W";"33167";"Avenue Vincent Auriol";"Résidence La Fraternité : Sur l'aire de jeux pour enfants située derrière le bâtiment 2";"33270";"FLOIRAC";"18/11/2009";"En extérieur";"FicheMesure18742.pdf";"Oui";"0,88";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,1";"0,08";"";"";"";"";"0,09";"";"";"";"";"";"";"0,68";"";"1,03";"";"0,6";"";"";"";"";"0,156525";"";"82,213"
"18743";"-0,5425";"44,838611";"44°50'19.000N 0°32'33.000W";"33167";"Avenue Vincent Auriol";"Résidence La Fraternité : Sur l'aire de jeux pour enfants située entre les bâtiments 1 et 2";"33270";"FLOIRAC";"18/11/2009";"En extérieur";"FicheMesure18743.pdf";"Oui";"1,09";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,08";"";"";"";"";"";"0,27";"";"";"";"";"";"";"1,38";"";"1,3";"";"1,31";"";"";"";"";"0,281603";"";"74,165"
"18744";"-0,514444";"44,872222";"44°52'19.999N 0°30'51.998W";"33249";"Rue Henri Dunant";"Sur l'esplanade de la résidence, côté Rue Henri Dunant";"33310";"LORMONT";"18/11/2009";"En extérieur";"FicheMesure18744.pdf";"Oui";"0,33";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,19";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,19";"";"0,13";"";"";"";"";"0,206155";"";"37,529"
"18745";"-0,629167";"44,833889";"44°50'2.000N 0°37'45.001W";"33281";"Rue Raoul Ponchon";"Chez Mme DAIGUEPERSE, au 9ème étage (appartement 9E),dans la salle à manger";"33700";"MERIGNAC";"13/11/2009";"En intérieur";"FicheMesure18745.pdf";"Oui";"0,52";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,1";"";"";"";"";"";"0,24";"";"";"";"";"";"";"0,33";"";"0,32";"";"0,13";"";"";"";"";"0,26";"";"50"
"18746";"-0,582778";"44,801389";"44°48'5.000N 0°34'58.001W";"33522";"Rue Professeur Jeanneney";"Chez Mr et Mme GUIBERT, au 1er étage, dans la chambre des parents, devant la fenêtre ouverte.";"33400";"TALENCE";"13/11/2009";"En intérieur";"FicheMesure18746.pdf";"Oui";"1,14";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"3,32";"";"1,05";"";"";"";"";"";"";""
"18790";"-0,568333";"44,828333";"44°49'41.999N 0°34'5.999W";"33063";"Cours de l'Yser";"Sur le palier, au 4ème étage";"33000";"BORDEAUX";"10/11/2009";"En intérieur";"FicheMesure18790.pdf";"Oui";"0,44";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"0,09";"";"";"";"";"";"";"0,26";"";"";"";"";"";"";"0,78";"";"0,31";"";"0,3";"";"";"";"";"0,275136";"";"37,469"
"18791";"-0,562222";"44,831111";"44°49'52.000N 0°33'43.999W";"33063";"Rue Camille Sauvageau";"Sur la coursive du 2ème étage du bâtiment D, entre les appartements 150 et 151";"33000";"BORDEAUX";"12/11/2009";"En extérieur";"FicheMesure18791.pdf";"Oui";"0,33";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,48";"";"1,13";"";"";"";"";"0,08";"";"75,758"
"18794";"-0,606111";"44,837778";"44°50'16.001N 0°36'22.000W";"33063";"Rue Impasse Genesta";"Sur le trottoir, entre les deux garages";"33000";"BORDEAUX";"12/11/2009";"En extérieur";"FicheMesure18794.pdf";"Oui";"1,08";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,97";"";"";"";"1,04";"";"";"";"";"";"";""
"18796";"-0,606389";"44,829444";"44°49'45.998N 0°36'23.000W";"33063";"Rue Place Amélie Raba Léon";"Dans le bât U.S.N Tastet Girard, au 3ème étage dans le bureau des infirmières (bureau de gauche)";"33000";"BORDEAUX";"12/11/2009";"En intérieur";"FicheMesure18796.pdf";"Oui";"0,72";"Lieu d'habitation";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,34";"";"0,52";"";"0,24";"";"";"";"";"";"";""
"18837";"0,719444";"45,185556";"45°11'8.002N 0°43'9.998E";"24322";"Rue Gambetta";"Mesure dans le bureau de Mr Chapoulie (BNP Paribas)";"24000";"PERIGUEUX";"26/11/2009";"En intérieur";"FicheMesure18837.pdf";"Oui";"0,66";"Lieu d'habitation";"EMITECH Mesures Orgeval";"0,08";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"2,15";"";"";"";"";"";"";"0,113137";"";"82,858"
"18838";"0,719444";"45,185556";"45°11'8.002N 0°43'9.998E";"24322";"Rue Gambetta";"Mesure dans la chambre de Mme Bonnin";"24000";"PERIGUEUX";"26/11/2009";"En intérieur";"FicheMesure18838.pdf";"Oui";"0,3";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"0,47";"";"";"";"";"";"";"0,08";"";"73,333"
"18839";"0,719444";"45,185556";"45°11'8.002N 0°43'9.998E";"24322";"Rue Gambetta";"Mesure au 4ème étage sous le toit ouvrant (verrière)";"24000";"PERIGUEUX";"26/11/2009";"En extérieur";"FicheMesure18839.pdf";"Oui";"0";"Locaux professionnels non accessibles au public";"EMITECH Mesures Orgeval";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,11";"";"";"";"";"";"";"0,06";"";""
"18871";"-0,527778";"44,881944";"44°52'54.998N 0°31'40.001W";"33249";"Rue Camille Jullian";"Rue Camille Jullian : Devant l'entrée du bâtiment 4";"33310";"LORMONT";"18/11/2009";"En extérieur";"FicheMesure18871.pdf";"Oui";"0,41";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,42";"";"0,37";"";"";"";"";"0,16";"";"60,976"
"18872";"-0,528889";"44,880833";"44°52'50.999N 0°31'44.000W";"33249";"Boulevard Odilon Redon";"Boulevard Odilon Redon : Sur le parking de la piscine, face à l'entrée du bâtiment 6";"33310";"LORMONT";"18/11/2009";"En extérieur";"FicheMesure18872.pdf";"Oui";"0,82";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,55";"0,12";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"0,21";"";"0,14";"";"";"";"";"0,588048";"";"28,287"
"18892";"1,87";"45,371944";"45°22'18.998N 1°52'12.000E";"19062";"Rue La Queyrie";"Mesure dans la chambre Ventadour";"19800";"CORREZE";"30/10/2009";"En intérieur";"FicheMesure18892.pdf";"Oui";"0,93";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,82";"0,17";"0,07";"";"";"";"0,06";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"";"";"0,842496";"";"9,409"
"19052";"-0,085833";"44,695833";"44°41'44.999N 0°5'8.999W";"33506";"Rue du stade";"Point de mesure réalisé au niveau des arrières de la cuisine du collège Robert Barrière à côté du terrain de football.";"33540";"SAUVETERRE DE GUYENNE";"10/08/2009";"En extérieur";"FicheMesure19052.pdf";"Oui";"1,01";"Rue / Route / Parking";"EMITECH Rennes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,04";"";"";"";"";"";"";"";"";"";"";""
"19060";"-0,591389";"44,798333";"44°47'53.999N 0°35'29.000W";"33522";"Rue Aldona";"Point de mesure réalisé dans la salle d'animation n°1 de la crèche Bons Petits Diables au 1er étage.";"33400";"TALENCE";"11/08/2009";"En intérieur";"FicheMesure19060.pdf";"Oui";"0,63";"Lieu d'habitation";"EMITECH Rennes";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"0,2";"";"0,31";"";"0,16";"";"";"";"";"0,11";"";"82,54"
"19061";"-0,585";"44,793889";"44°47'38.000N 0°35'6.000W";"33522";"Rue Paul Verlaine";"Point de mesure réalisé au 1er étage dans la salle 10 d'art plastique de l'école primaire Maurice Ravel.";"33400";"TALENCE";"11/08/2009";"En intérieur";"FicheMesure19061.pdf";"Oui";"0,57";"Lieu d'habitation";"EMITECH Rennes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"0,18";"";"0,34";"";"";"";"";"";"";""
"19113";"-0,591944";"44,792222";"44°47'31.999N 0°35'30.998W";"33522";"Avenue de thouars";"Point de mesure réalisé à côté de la table de ping pong à l'extérieur du centre social de Thouars.";"33400";"TALENCE";"12/08/2009";"En extérieur";"FicheMesure19113.pdf";"Oui";"0,53";"Divers";"EMITECH Rennes";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"0,21";"";"0,06";"";"";"";"";"";"";"0,07";"";"86,792"
"19114";"-0,573611";"44,806944";"44°48'24.998N 0°34'25.000W";"33522";"Rue frederic sévène";"Point de mesure réalisé dans la cour du centre social Bagatelle à côté du portail rue Fréderic Sévène.";"33400";"TALENCE";"11/08/2009";"En extérieur";"FicheMesure19114.pdf";"Oui";"1,32";"Rue / Route / Parking";"EMITECH Rennes";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"0,12";"";"0,92";"";"1,76";"";"";"";"";"0,1";"";"92,424"
"19115";"-0,59";"44,788889";"44°47'20.000N 0°35'24.000W";"33522";"Rue alfred de Musset";"Point de mesure réalisé dans la cour de l'école maternelle Pablo Picasso à côté du tourniquet..";"33400";"TALENCE";"12/08/2009";"En extérieur";"FicheMesure19115.pdf";"Oui";"0,98";"Rue / Route / Parking";"EMITECH Rennes";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"";"0,35";"";"0,66";"";"0,53";"";"";"";"";"0,24";"";"75,51"
"19116";"-0,585278";"44,791111";"44°47'28.000N 0°35'7.001W";"33522";"Rue eugene delacroix";"Point de mesure réalisé dans la cour de l'école maternelle saint éxupery.";"33400";"TALENCE";"12/08/2009";"En extérieur";"FicheMesure19116.pdf";"Oui";"0,83";"Rue / Route / Parking";"EMITECH Rennes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,6";"";"0,46";"";"0,97";"";"";"";"";"";"";""
"19142";"0,34";"44,299444";"44°17'57.998N 0°20'24.000E";"47004";"Rue de Verdun";"Chez M. et Mme DIOUF, dans la chambre enfant";"47190";"AIGUILLON";"30/11/2009";"En intérieur";"FicheMesure19142.pdf";"Oui";"0,53";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,71";"";"";"";"0,24";"";"";"";"";"";"";""
"19143";"0,340833";"44,3";"44°18'0.000N 0°20'26.999E";"47004";"Rue de Verdun";"École Élémentaire Marcel Pagnol, dans la cour de récréation, à l'angle Nord-Est";"47190";"AIGUILLON";"30/11/2009";"En extérieur";"FicheMesure19143.pdf";"Oui";"0,37";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,09";"";"";"";"0,15";"";"";"";"";"";"";""
"19175";"-0,965";"44,640556";"44°38'26.002N 0°57'54.000W";"33051";"Impasse de la Croix d'Argent";"devant le n°10 de l'impasse de la Croix d'Argent";"33380";"BIGANOS";"15/12/2009";"En extérieur";"FicheMesure19175.pdf";"Oui";"0,39";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,59";"";"0,06";"";"0,11";"";"";"";"";"";"";""
"19176";"-0,965833";"44,639444";"44°38'21.998N 0°57'56.999W";"33051";"Rue de la Résistance";"En face de l'Hôpital de jour pour enfants";"33380";"BIGANOS";"15/12/2009";"En extérieur";"FicheMesure19176.pdf";"Oui";"0,25";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"0,14";"";"0,19";"";"";"";"";"";"";""
"19180";"-0,674444";"44,843333";"44°50'35.999N 0°40'27.998W";"33281";"Impasse Miles Davis";"Lotissement Le Petit Village 1, M. AKKOUCHE, dans le jardin";"33700";"MERIGNAC";"16/12/2009";"En extérieur";"FicheMesure19180.pdf";"Oui";"0,53";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,58";"";"0,27";"";"0,28";"";"";"";"";"";"";""
"19183";"-0,323611";"44,949444";"44°56'57.998N 0°19'25.000W";"33414";"La Garde";"Lieu-dit La Garde, à 30m de l'intersection entre la route des Crêtes et de la rue de la Garde";"33240";"SAINT GERMAIN DE LA RIVIERE";"03/12/2009";"En extérieur";"FicheMesure19183.pdf";"Oui";"0,58";"Rue / Route / Parking";"AEXPERTISE";"";"0,06";"0,45";"";"";"";"";"";"";"";"";"";"";"";"0,56";"";"";"";"0,88";"";"";"";"";"0,453982";"";"21,727"
"19184";"-0,324722";"44,949167";"44°56'57.001N 0°19'28.999W";"33414";"Rue de la Garde";"Lieu-dit La Garde, devant le n°1 de la rue de la Garde";"33240";"SAINT GERMAIN DE LA RIVIERE";"03/12/2009";"En extérieur";"FicheMesure19184.pdf";"Oui";"0,4";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,3";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"0,43";"";"";"";"";"0,3";"";"25"
"19192";"-0,575833";"44,7825";"44°46'57.000N 0°34'32.999W";"33550";"Avenue de la République - Résidence Saint Martin";"Sur l'aire de jeux pour enfants située près du bâtiment 7";"33140";"VILLENAVE D ORNON";"19/11/2009";"En extérieur";"FicheMesure19192.pdf";"Oui";"0,36";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"0,27";"";"0,19";"";"";"";"";"";"";""
"19193";"-0,574167";"44,781667";"44°46'54.001N 0°34'27.001W";"33550";"Avenue de la République - Résidence Saint Martin";"Devant le mini-terrain de sport situé entre les bâtiments 1A et 6.";"33140";"VILLENAVE D ORNON";"19/11/2009";"En extérieur";"FicheMesure19193.pdf";"Oui";"0,89";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,89";"";"0,57";"";"0,25";"";"";"";"";"";"";""
"19196";"-0,402778";"44,728056";"44°43'41.002N 0°24'10.001W";"33518";"Le Moulin à vent";"Pavillon de Mr GRILLON";"33550";"TABANAC";"17/12/2009";"En intérieur";"FicheMesure19196.pdf";"Oui";"0,33";"Lieu d'habitation";"BUREAU VERITAS - Rueil-Malmaison";"0,67";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"0,677422";"";"-105,279"
"19267";"-0,98";"44,647222";"44°38'49.999N 0°58'48.000W";"33051";"Avenue des Châtaigniers B";"face à la rue des Violettes";"33380";"BIGANOS";"14/12/2009";"En extérieur";"FicheMesure19267.pdf";"Oui";"0,26";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,38";"";"";"";"";"";"";""
"19268";"1,423333";"43,790278";"43°47'25.001N 1°25'23.999E";"31079";"Chemin de Peyrot A";"Devant l'entrée de la maison Les Lavandes";"31620";"BOULOC";"15/12/2009";"En extérieur";"FicheMesure19268.pdf";"Oui";"0,88";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,08";"";"";"0,13";"";"";"";"";"";"";"";"";"2,09";"";"0,19";"";"0,7";"";"";"";"";"0,152643";"";"82,654"
"19270";"1,424167";"43,789444";"43°47'21.998N 1°25'27.001E";"31079";"Chemin de Peyrot B";"Devant l'entrée du 931chemin de Peyrot";"31620";"BOULOC";"15/12/2009";"En extérieur";"FicheMesure19270.pdf";"Oui";"0,54";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"1,41";"";"0,19";"";"0,54";"";"";"";"";"0,08";"";"85,185"
"19272";"0,740833";"45,18";"45°10'48.000N 0°44'26.999E";"24322";"Rue Gay Lussac";"Résidence Gay Lussac, au 2ème étage, Appartement n°9, dans la chambre 2";"24000";"PERIGUEUX";"04/12/2009";"En intérieur";"FicheMesure19272.pdf";"Oui";"0,93";"Lieu d'habitation";"AEXPERTISE";"0,06";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"0,46";"";"0,48";"";"1,28";"";"";"";"";"0,180278";"";"80,615"
"19273";"0,743889";"45,180556";"45°10'50.002N 0°44'38.000E";"24322";"Rue Jean Rey";"Au 1er étage, dans la chambre 2, côté fenêtre";"24000";"PERIGUEUX";"04/12/2009";"En intérieur";"FicheMesure19273.pdf";"Oui";"0,89";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,07";"";"0,69";"";"0,34";"";"";"";"";"";"";""
"19292";"-0,916389";"44,658889";"44°39'32.000N 0°54'59.000W";"33051";"Canauley";"Dans le virage, à côté du pont SNCF";"33380";"BIGANOS";"15/12/2009";"En extérieur";"FicheMesure19292.pdf";"Oui";"0,41";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";""
"19293";"-0,918333";"44,657778";"44°39'28.001N 0°55'5.999W";"33051";"Canauley";"Devant chez M. ARAGUAS";"33380";"BIGANOS";"15/12/2009";"En extérieur";"FicheMesure19293.pdf";"Oui";"0,35";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";""
"19294";"-0,565278";"44,832222";"44°49'55.999N 0°33'55.001W";"33063";"Rue des Vignes";"Chez M. et Mme TESSON, au 2ème étage, à l'angle est du grenier";"33800";"BORDEAUX";"03/12/2009";"En intérieur";"FicheMesure19294.pdf";"Oui";"0,45";"Lieu d'habitation";"AEXPERTISE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,63";"";"0,91";"";"0,17";"";"";"";"";"0,1";"";"77,778"
"19295";"-0,565556";"44,831944";"44°49'54.998N 0°33'56.002W";"33063";"Rue des Vignes";"Au 4ème niveau, dans la cage d'escalier";"33800";"BORDEAUX";"03/12/2009";"En intérieur";"FicheMesure19295.pdf";"Oui";"0,49";"Lieu d'habitation";"AEXPERTISE";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,69";"";"0,71";"";"0,37";"";"";"";"";"0,06";"";"87,755"
"19319";"-0,434444";"45,311389";"45°18'41.000N 0°26'3.998W";"17130";"Chez Grelet";"A l'intersection des communes de Soumeras et de Chamoullac";"17130";"COUX";"08/12/2009";"En extérieur";"-";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";""
"19320";"-0,63";"44,791667";"44°47'30.001N 0°37'48.000W";"33318";"Rue des Forsythias";"Dans l'aire de jeux située entre les bâtiments 1 allée des Forsythias et 18 allée des Lilas";"33600";"PESSAC";"19/11/2009";"En extérieur";"FicheMesure19320.pdf";"Oui";"0,51";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,53";"";"0,36";"";"";"";"";"";"";""
"19344";"0,481944";"44,853889";"44°51'14.000N 0°28'54.998E";"24037";"Place Gambetta";"École maternelle Gambetta, au milieu de la cour";"24100";"BERGERAC";"30/12/2009";"En extérieur";"FicheMesure19344.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"0,19";"";"0,15";"";"";"";"";"";"";""
"19345";"0,483611";"44,853333";"44°51'11.999N 0°29'1.000E";"24037";"Rue de la Résistance";"Devant le magasin Kookaï";"24100";"BERGERAC";"30/12/2009";"En extérieur";"FicheMesure19345.pdf";"Oui";"0,53";"Rue / Route / Parking";"AEXPERTISE";"0,82";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,55";"";"0,7";"";"0,38";"";"";"";"";"0,824924";"";"-55,646"
"19346";"0,480556";"44,855";"44°51'18.000N 0°28'50.002E";"24037";"Rue des Frères Prêcheurs";"École Jean Moulin, dans la cour nord, au niveau du préau, à côté du restaurant";"24100";"BERGERAC";"30/12/2009";"En extérieur";"FicheMesure19346.pdf";"Oui";"0,33";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"0,49";"";"0,32";"";"";"";"";"";"";""
"19349";"-0,63";"44,845";"44°50'42.000N 0°37'48.000W";"33063";"Rue Erik Satie";"Halte-Garderie Clos Montesquieu, 1er étage, dans le coin repas";"33200";"BORDEAUX";"21/12/2009";"En intérieur";"FicheMesure19349.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,06";"";"";"";"";"0,1";"";""
