"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"170410";"-0,604125";"44,821214";"44°49'16.370N 0°36'14.850W";"33063";"Rue Mahela";"";"33000";"BORDEAUX";"15/10/2021";"En extérieur";"RPUB_143742.pdf";"Oui";"2,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,25";"";"0,46";"";"0,52";"";"2,36";"";"1,6";"";"0,64";"";"0,53";"";"3,060163";"3,060163";"-13,761";"0,787775"
"170480";"-0,584201";"44,84925";"44°50'57.300N 0°35'3.124W";"33063";"Rue Fondaudège";"";"33000";"BORDEAUX";"10/11/2021";"En extérieur";"RPUB_143828.pdf";"Oui";"1,41";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170504";"-0,512573";"44,846937";"44°50'48.973N 0°30'45.263W";"33167";"Avenue Hubert Dudebout";"";"33270";"FLOIRAC";"17/11/2021";"En extérieur";"RPUB_143831.pdf";"Oui";"0,51";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170507";"-0,712024";"44,865946";"44°51'57.406N 0°42'43.286W";"33449";"Avenue de Capeyron";"";"33160";"SAINT MEDARD EN JALLES";"19/11/2021";"En extérieur";"RPUB_143829.pdf";"Oui";"0,97";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170508";"-0,629144";"44,779655";"44°46'46.758N 0°37'44.918W";"33192";"Chemin de Pichey";"";"33170";"GRADIGNAN";"08/11/2021";"En extérieur";"RPUB_143830.pdf";"Oui";"1,49";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170513";"-0,553704";"44,762432";"44°45'44.755N 0°33'13.334W";"33550";"Rue Mousson";"";"33140";"VILLENAVE D ORNON";"08/11/2021";"En extérieur";"RPUB_143832.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170531";"-0,547941";"44,868711";"44°52'7.360N 0°32'52.588W";"33063";"Rue Achard";"";"33300";"BORDEAUX";"10/11/2021";"En extérieur";"RPUB_143907.pdf";"Oui";"2,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170561";"-0,659211";"44,831969";"44°49'55.088N 0°39'33.160W";"33281";"Avenue John Kennedy";"";"33700";"MERIGNAC";"26/11/2021";"En extérieur";"RPUB_143889.pdf";"Oui";"2,95";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,08";"";"0,13";"";"0,72";"";"1,32";"";"2,1";"";"1,38";"";"0,61";"";"0,57";"";"3,048852";"3,047802";"-3,351";"0,746608"
"170572";"-0,723278";"44,855812";"44°51'20.923N 0°43'23.801W";"33449";"Avenue de Pagnot";"";"33160";"SAINT MEDARD EN JALLES";"19/11/2021";"En extérieur";"RPUB_143908.pdf";"Oui";"0,73";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170585";"2,040238";"44,61731";"44°37'2.316N 2°2'24.857E";"46102";"Avenue Julien Bailly";"";"46100";"FIGEAC";"29/11/2021";"En intérieur";"RPUB_143937.pdf";"Oui";"0,05";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170595";"2,200734";"45,016254";"45°0'58.514N 2°12'2.642E";"15211";"Les Camps";"";"15150";"SAINT SANTIN CANTALES";"29/11/2021";"En extérieur";"RPUB_143946.pdf";"Oui";"0,5";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170598";"2,696629";"44,946356";"44°56'46.882N 2°41'47.864E";"15146";"La Bonnetie";"";"15800";"PAILHEROLS";"30/11/2021";"En intérieur";"RPUB_143934.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"0,05";"";"";"";"";"";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,196469";"";"-40,335";"0,583333"
"170600";"0,896664";"44,951627";"44°57'5.857N 0°53'47.990E";"24217";"D710";"";"24260";"JOURNIAC";"29/11/2021";"En extérieur";"RPUB_143948.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170605";"2,123897";"44,966769";"44°58'0.368N 2°7'26.029E";"15228";"Lavergne";"";"15150";"SIRAN";"29/11/2021";"En extérieur";"RPUB_143931.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170759";"-0,237201";"44,906982";"44°54'25.135N 0°14'13.924W";"33243";"Rue des Eglantiers";"";"33500";"LIBOURNE";"18/11/2021";"En extérieur";"RPUB_144135.pdf";"Oui";"0,48";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"170982";"-0,482995";"44,778513";"44°46'42.647N 0°28'58.782W";"33234";"Route de Cénac";"";"33360";"LATRESNE";"08/10/2021";"En extérieur";"RPUB_144310.pdf";"Oui";"1,19";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"";"";"";"0,3";"";"0,41";"";"0,28";"";"0,61";"";"0,48";"";"0,24";"";"0,43";"";"0,25";"";"1,125389";"1,074244";"5,43";"0,385685"
"170996";"-0,430346";"44,739931";"44°44'23.752N 0°25'49.246W";"33033";"Lide";"";"33880";"BAURECH";"08/10/2021";"En extérieur";"RPUB_144307.pdf";"Oui";"0,97";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"0,08";"";"";"0,31";"";"";"";"0,29";"";"0,46";"";"0,53";"";"0,39";"";"0,16";"";"0,18";"";"0,944881";"0,886961";"2,59";"0,572522"
"171004";"-0,503043";"44,820021";"44°49'12.076N 0°30'10.955W";"33065";"Avenue Dom de Saure";"";"33270";"BOULIAC";"08/10/2021";"En extérieur";"RPUB_144309.pdf";"Oui";"1,96";"Rue / Route / Parking";"EXEM";"";"1,32";"";"0,13";"";"";"";"0,5";"";"0,36";"";"0,45";"";"0,68";"";"0,38";"";"0,17";"";"0,14";"";"0,18";"";"1,740431";"1,009851";"11,203";"0,794131"
"171010";"-0,561863";"44,791474";"44°47'29.306N 0°33'42.707W";"33039";"Rue Alexis Labro";"";"33130";"BEGLES";"08/10/2021";"En extérieur";"RPUB_144308.pdf";"Oui";"1,91";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,2";"";"0,74";"";"1,51";"";"0,77";"";"0,42";"";"0,36";"";"0,31";"";"1,966291";"1,965375";"-2,947";"0,787182"
"171030";"-0,555495";"44,763979";"44°45'50.324N 0°33'19.782W";"33550";"Avenue Fernand Coin";"";"33140";"VILLENAVE D ORNON";"30/09/2021";"En extérieur";"RPUB_144388.pdf";"Oui";"1,38";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,23";"";"0,59";"";"0,86";"";"0,38";"";"0,14";"";"0,11";"";"0,35";"";"1,199667";"1,199667";"13,068";"0,651017"
"171037";"-0,580537";"44,822905";"44°49'22.458N 0°34'49.933W";"33063";"Cours de l'Argonne";"";"33800";"BORDEAUX";"30/09/2021";"En extérieur";"RPUB_144382.pdf";"Oui";"1,99";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"0,1";"0,62";"";"1,01";"";"0,48";"";"0,85";"";"0,36";"";"0,36";"";"0,35";"";"1,658041";"1,655023";"16,681";"0,537939"
"171040";"-0,629108";"44,805869";"44°48'21.128N 0°37'44.789W";"33318";"Rue Adrien Ducourt";"";"33600";"PESSAC";"01/10/2021";"En extérieur";"RPUB_144387.pdf";"Oui";"2,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,69";"";"0,89";"";"1,13";"";"0,54";"";"1,16";"";"0,57";"";"0,1";"";"2,125371";"2,125371";"1,146";"0,47465"
"171079";"-0,566423";"44,821642";"44°49'17.911N 0°33'59.123W";"33063";"Rue Roger Mirassou";"";"33800";"BORDEAUX";"30/09/2021";"En extérieur";"RPUB_144383.pdf";"Oui";"4,03";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"0,08";"";"";"1,29";"";"2,39";"";"1,07";"";"0,68";"";"1,15";"";"0,47";"";"3,245505";"3,244518";"19,466";"0,671108"
"171127";"-0,602545";"44,828678";"44°49'43.241N 0°36'9.162W";"33063";"Rue de Canolle";"";"33000";"BORDEAUX";"01/10/2021";"En extérieur";"RPUB_144384.pdf";"Oui";"0,93";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,05";"";"0,32";"";"0,24";"";"0,71";"";"0,54";"";"0,19";"";"0,22";"";"1,021127";"1,021127";"-9,799";"0,645341"
"171131";"0,709952";"44,393644";"44°23'37.118N 0°42'35.827E";"47323";"Rue Alphonse de Poitiers";"";"47300";"VILLENEUVE SUR LOT";"07/10/2021";"En extérieur";"RPUB_144429.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,42";"";"0,37";"";"0,55";"";"0,84";"";"";"";"0,19";"";"0,21";"";"1,185411";"1,183892";"-10,786";"0,64135"
"171140";"-0,332562";"44,91595";"44°54'57.420N 0°19'57.223W";"33207";"Route de Jauga";"";"33450";"IZON";"03/12/2021";"En extérieur";"RPUB_144577.pdf";"Oui";"1,51";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,22";"";"0,42";"";"0,87";"";"0,61";"";"0,42";"";"0,33";"";"0,39";"";"1,338357";"1,338357";"11,367";"0,424024"
"171205";"-0,580988";"44,820272";"44°49'12.979N 0°34'51.557W";"33063";"Boulevard Franklin Roosevelt";"";"33800";"BORDEAUX";"30/09/2021";"En extérieur";"RPUB_144381.pdf";"Oui";"1,61";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"0,11";"";"";"0,83";"";"0,94";"";"0,64";"";"0,23";"";"0,27";"";"0,29";"";"1,485833";"1,48054";"7,712";"0,745079"
"171206";"-0,440256";"44,77196";"44°46'19.056N 0°26'24.922W";"33118";"Bel-air";"";"33360";"CENAC";"30/09/2021";"En extérieur";"RPUB_144386.pdf";"Oui";"1,74";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"0,25";"";"0,11";"";"0,3";"";"1,08";"";"1,26";"";"0,41";"";"0,47";"";"0,35";"";"1,852728";"1,835102";"-6,479";"0,828534"
"171207";"-0,572748";"44,830818";"44°49'50.945N 0°34'21.893W";"33063";"Place de la Victoire";"";"33000";"BORDEAUX";"01/10/2021";"En extérieur";"RPUB_144380.pdf";"Oui";"2,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,07";"";"1,1";"";"0,82";"";"1,43";"";"1,51";"";"0,66";"";"0,85";"";"0,53";"";"2,766098";"2,765212";"-2,829";"0,509871"
"171211";"-0,581717";"44,863243";"44°51'47.675N 0°34'54.181W";"33063";"Rue du Dr Finlay";"";"33300";"BORDEAUX";"01/10/2021";"En extérieur";"RPUB_144385.pdf";"Oui";"1,41";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,22";"";"0,4";"";"0,8";"";"0,83";"";"0,7";"";"0,56";"";"0,34";"";"1,567323";"1,567323";"-11,158";"0,400118"
"171288";"2,137759";"43,957983";"43°57'28.739N 2°8'15.932E";"81004";"Chemin de Balard";"";"81000";"ALBI";"25/11/2021";"En extérieur";"RPUB_144668.pdf";"Oui";"0,93";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171299";"-0,629114";"44,832877";"44°49'58.357N 0°37'44.810W";"33281";"Rue Paul Doumer";"";"33700";"MERIGNAC";"25/11/2021";"En extérieur";"RPUB_144661.pdf";"Oui";"0,93";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171300";"-0,541398";"44,886675";"44°53'12.030N 0°32'29.033W";"33063";"Avenue du Docteur Schinazi";"";"33300";"BORDEAUX";"26/11/2021";"En extérieur";"RPUB_144663.pdf";"Oui";"2,4";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,16";"";"0,19";"";"0,65";"";"1,49";"";"1,89";"";"0,9";"";"0,95";"";"0,38";"";"2,851894";"2,847402";"-18,829";"0,69943"
"171311";"-0,547114";"44,876933";"44°52'36.959N 0°32'49.610W";"33063";"Rue Pascal Lafargue";"";"33300";"BORDEAUX";"26/11/2021";"En extérieur";"RPUB_144659.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171318";"-0,613113";"44,858407";"44°51'30.265N 0°36'47.207W";"33063";"Avenue de Verdun";"";"33200";"BORDEAUX";"26/11/2021";"En extérieur";"RPUB_144658.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171322";"-0,714597";"44,813799";"44°48'49.676N 0°42'52.549W";"33281";"Avenue de l'Argonne";"";"33700";"MERIGNAC";"26/11/2021";"En extérieur";"RPUB_144657.pdf";"Oui";"0,78";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171330";"-0,540498";"44,804901";"44°48'17.644N 0°32'25.793W";"33039";"Rue Yves Montand";"";"33130";"BEGLES";"26/11/2021";"En extérieur";"RPUB_144662.pdf";"Oui";"4,11";"Rue / Route / Parking";"EXEM";"";"0,19";"";"";"";"";"";"0,11";"";"";"";"1,04";"";"1,7";"";"2,53";"";"2,39";"";"1,78";"";"0,61";"";"4,435459";"4,430023";"-7,919";"0,684996"
"171336";"-0,543558";"44,838273";"44°50'17.783N 0°32'36.809W";"33167";"Avenue Vincent Auriol";"";"33270";"FLOIRAC";"25/11/2021";"En extérieur";"RPUB_144660.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171339";"-0,541398";"44,886675";"44°53'12.030N 0°32'29.033W";"33063";"Avenue du Docteur Schinazi";"";"33300";"BORDEAUX";"26/11/2021";"En extérieur";"RPUB_144656.pdf";"Oui";"1,89";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171430";"2,07845";"43,91756";"43°55'3.216N 2°4'42.420E";"81297";"Avenue de la Martelle";"";"81150";"TERSSAC";"29/10/2021";"En extérieur";"RPUB_144724.pdf";"Oui";"0,66";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,08";"";"0,19";"";"0,3";"";"0,41";"";"0,11";"";"0,07";"";"0,07";"";"0,567891";"0,567891";"13,956";"0,701546"
"171432";"-0,57351";"44,8447";"44°50'40.920N 0°34'24.636W";"33063";"Allée de Munich";"";"33000";"BORDEAUX";"15/10/2021";"En extérieur";"RPUB_144717.pdf";"Oui";"0,65";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,25";"";"0,27";"";"0,26";"";"0,37";"";"0,16";"";"0,13";"";"0,05";"";"0,620403";"0,620403";"4,553";"0,462162"
"171438";"-0,622916";"44,814693";"44°48'52.895N 0°37'22.498W";"33318";"Avenue Léon Blum";"";"33600";"PESSAC";"08/10/2021";"En extérieur";"RPUB_144718.pdf";"Oui";"1,66";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,06";"";"0,38";"";"0,68";"";"0,63";"";"0,68";"";"0,29";"";"0,55";"";"0,25";"";"1,385208";"1,383908";"16,554";"0,488768"
"171592";"2,163049";"43,917442";"43°55'2.791N 2°9'46.976E";"81004";"Rue Gustave Eiffel";"";"81000";"ALBI";"14/12/2021";"En extérieur";"RPUB_144944.pdf";"Oui";"1,62";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171669";"1,007974";"43,911018";"43°54'39.665N 1°0'28.706E";"82180";"Esparberry";"";"82500";"SERIGNAC";"15/12/2021";"En extérieur";"RPUB_145040.pdf";"Oui";"1,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171677";"1,246792";"43,981992";"43°58'55.171N 1°14'48.451E";"82125";"Paga-Laval";"";"82700";"MONTECH";"15/12/2021";"En extérieur";"RPUB_145041.pdf";"Oui";"0,56";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171700";"-0,500215";"43,889214";"43°53'21.170N 0°30'0.774W";"40192";"Place Saint-Roch";"";"40000";"MONT DE MARSAN";"16/12/2021";"En extérieur";"RPUB_145081.pdf";"Oui";"1,27";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171738";"-1,153244";"44,652486";"44°39'8.950N 1°9'11.678W";"33009";"Rue Emile Doussy";"";"33120";"ARCACHON";"17/12/2021";"En extérieur";"RPUB_145101.pdf";"Oui";"0,74";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171745";"-0,578988";"44,761088";"44°45'39.917N 0°34'44.357W";"33550";"Rue Léo Lagrange";"";"33140";"VILLENAVE D ORNON";"17/12/2021";"En extérieur";"RPUB_145113.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171746";"-0,527374";"44,879927";"44°52'47.737N 0°31'38.546W";"33249";"Boulevard Odilon Redon";"";"33310";"LORMONT";"17/12/2021";"En extérieur";"RPUB_145111.pdf";"Oui";"1,83";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171762";"-0,686281";"44,930121";"44°55'48.436N 0°41'10.612W";"33519";"Chemin du Puy du Luc";"";"33320";"TAILLAN MEDOC";"17/12/2021";"En extérieur";"RPUB_145112.pdf";"Oui";"0,36";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171779";"-0,477735";"44,79825";"44°47'53.700N 0°28'39.846W";"33099";"Allée de Coeuilles";"";"33360";"CARIGNAN DE BORDEAUX";"17/12/2021";"En extérieur";"RPUB_145110.pdf";"Oui";"0,8";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"171799";"-0,599393";"44,839921";"44°50'23.716N 0°35'57.815W";"33063";"Boulevard du Président Wilson";"";"33000";"BORDEAUX";"17/12/2021";"En extérieur";"RPUB_145184.pdf";"Oui";"1,01";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,07";"";"0,31";"";"0,4";"";"0,63";"";"0,29";"";"0,35";"";"0,5";"";"1,055699";"1,055699";"-4,525";"0,446956"
"171823";"-0,586311";"44,835001";"44°50'6.004N 0°35'10.720W";"33063";"Cours Maréchal Juin";"";"33200";"BORDEAUX";"17/12/2021";"En extérieur";"RPUB_145185.pdf";"Oui";"1,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,25";"";"";"";"";"0,23";"";"0,43";"";"0,7";"";"1,46";"";"0,54";"";"0,71";"";"0,34";"";"1,957856";"1,941829";"-15,849";"0,641986"
"171837";"-0,05622";"44,388716";"44°23'19.378N 0°3'22.392W";"33195";"2 La Tuilerie";"";"33690";"GRIGNOLS";"16/12/2021";"En extérieur";"RPUB_145174.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,14";"";"0,07";"";"0,07";"";"";"";"";"";"";"";"";"";"0,171464";"0,171464";"28,557";"0,353553"
"171904";"0,635405";"44,512198";"44°30'43.913N 0°38'7.458E";"47023";"N21";"";"47290";"BEAUGAS";"22/12/2021";"En extérieur";"RPUB_145256.pdf";"Oui";"0,46";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172415";"-0,49166";"44,903703";"44°54'13.331N 0°29'29.976W";"33397";"Rue Claude Bernard";"";"33560";"SAINTE EULALIE";"31/01/2022";"En extérieur";"RPUB_145754.pdf";"Oui";"1,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172421";"-0,414873";"44,878635";"44°52'43.086N 0°24'53.543W";"33293";"Zone d'activité Pagens";"";"33450";"MONTUSSAN";"31/01/2022";"En extérieur";"RPUB_145753.pdf";"Oui";"1,36";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"0,53";"";"0,09";"";"0,43";"";"0,85";"";"";"";"1,168118";"1,168118";"14,109";"0,527784"
"172424";"0,603454";"44,178064";"44°10'41.030N 0°36'12.434E";"47201";"Avenue des Pyrénées";"";"47520";"PASSAGE";"17/01/2022";"En intérieur";"RPUB_145742.pdf";"Oui";"0,5";"Locaux professionnels non accessibles au public";"EXEM";"0,06";"";"";"";"";"";"";"";"0,52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,52345";"";"-4,69";"0,793103"
"172431";"-1,083892";"44,732046";"44°43'55.366N 1°5'2.011W";"33005";"Boulevard de l'Union";"";"33510";"ANDERNOS LES BAINS";"01/02/2022";"En intérieur";"RPUB_145776.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172437";"-0,595466";"44,824503";"44°49'28.211N 0°35'43.678W";"33063";"Rue Barthélémy";"";"33000";"BORDEAUX";"01/02/2022";"En intérieur";"RPUB_145769.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,102956";"0,05";"20,803";"0,285714"
"172448";"-0,018679";"44,380787";"44°22'50.833N 0°1'7.244W";"33137";"7 Le Bourg Nord";"";"33690";"COURS LES BAINS";"02/02/2022";"En extérieur";"RPUB_145795.pdf";"Oui";"0,12";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172451";"-0,590009";"44,815882";"44°48'57.175N 0°35'24.032W";"33522";"Rue Jean Mette";"";"33400";"TALENCE";"01/02/2022";"En intérieur";"RPUB_145797.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,08";"";"0,07";"";"0,08";"";"0,07";"";"";"";"0,161864";"0,161864";"22,922";"0,103935"
"172456";"-0,428676";"44,881972";"44°52'55.099N 0°25'43.234W";"33293";"Route d'Yvrac";"";"33450";"MONTUSSAN";"31/01/2022";"En extérieur";"RPUB_145792.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172463";"-0,024236";"44,373809";"44°22'25.712N 0°1'27.250W";"33137";"La Jacote";"";"33690";"COURS LES BAINS";"02/02/2022";"En extérieur";"RPUB_145793.pdf";"Oui";"0,39";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172471";"0,915";"45,45972";"45°27'34.992N 0°54'54.000E";"24551";"Terre Rouge - Pierrefiche";"";"24800";"THIVIERS";"02/02/2022";"En extérieur";"RPUB_145830.pdf";"Oui";"0,15";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172485";"0,221529";"44,252577";"44°15'9.277N 0°13'17.504E";"47058";"Route des Sables";"";"47160";"CAUBEYRES";"02/02/2022";"En extérieur";"RPUB_145818.pdf";"Oui";"0,18";"Divers";"EXEM";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"55,556";"0"
"172504";"-0,561054";"44,841257";"44°50'28.525N 0°33'39.794W";"33063";"Allée des Serr";"";"33100";"BORDEAUX";"01/02/2022";"En intérieur";"RPUB_145827.pdf";"Oui";"0,68";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"0,27";"";"0,32";"";"0,21";"";"0,23";"";"0,17";"";"0,13";"";"";"";"0,564004";"0,564004";"17,058";"0,281026"
"172538";"-0,377037";"44,66449";"44°39'52.164N 0°22'37.333W";"33552";"Chemin de Moderis";"";"33720";"VIRELADE";"07/02/2022";"En extérieur";"RPUB_145892.pdf";"Oui";"0,63";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"172580";"-0,498515";"44,852789";"44°51'10.040N 0°29'54.654W";"33013";"Avenue Gay Lussac";"";"33370";"ARTIGUES PRES BORDEAUX";"07/02/2022";"En extérieur";"RPUB_145952.pdf";"Oui";"1,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
