"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"1272";"6,256389";"48,7";"48°42'0.000N 6°15'23.000E";"54439";"Rue du Chemin de Tir";"En accord avec Monsieur le Maire, le point de mesure choisi est le point devant la mairie.";"54425";"PULNOY";"24/06/2002";"En extérieur";"FicheMesure1272.pdf";"Oui";"1,2";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"0,44";"";"";"";"";"";"";"";"";"";"";"";"0,38";"";"0,46";"";"";"";"";"";"";"0,44";"";"63,333"
"1275";"6,2";"48,703889";"48°42'14.000N 6°12'0.000E";"54482";"Rue de Mainvaux";"Entrée E4, 2ème niveau, appartement droite : Mme MARQUIGNY";"54130";"SAINT MAX";"01/10/2002";"En intérieur";"FicheMesure1275.pdf";"Oui";"1,6";"Lieu d'habitation";"BUREAU VERITAS";"";"0,9";"0,23";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,937977";"";"41,376"
"1276";"6,2";"48,703889";"48°42'14.000N 6°12'0.000E";"54482";"Rue de Mainvaux";"Entrée E2, terrasse du 7ème niveau";"54130";"SAINT MAX";"01/10/2002";"En extérieur";"FicheMesure1276.pdf";"Oui";"1,8";"Divers";"BUREAU VERITAS";"";"0,82";"0,66";"";"";"";"";"0,35";"";"";"";"";"";"";"1,04";"";"1,29";"";"";"";"";"";"";"1,109279";"";"38,373"
"1277";"7,789167";"48,603056";"48°36'11.002N 7°47'21.001E";"67482";"Rue de Mélanie";"Immeuble HLM CUS Habitat . terrasse avant côté rue, au niveau 6ème étage";"67000";"STRASBOURG";"28/06/2002";"En extérieur";"FicheMesure1277.pdf";"Oui";"1,9";"Divers";"BUREAU VERITAS";"";"0,09";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,8";"";"0,41";"";"";"";"";"";"";"0,134536";"";"92,919"
"1278";"7,789167";"48,603056";"48°36'11.002N 7°47'21.001E";"67482";"Rue de Mélanie";"Immeuble HLM CUS Habitat . couloir extérieur arrière 5ème étage . devant l'appartement n°506 (C. PASON)";"67000";"STRASBOURG";"28/06/2002";"En extérieur";"FicheMesure1278.pdf";"Oui";"0,6";"Divers";"BUREAU VERITAS";"";"0,09";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,142127";"";"76,312"
"1279";"7,755278";"48,595556";"48°35'44.002N 7°45'19.001E";"67482";"Place de Bordeaux";"Lycée KLEBER";"67000";"STRASBOURG";"25/10/2002";"En intérieur";"FicheMesure1279.pdf";"Oui";"0,55";"Lieu d'habitation";"BUREAU VERITAS";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"1,07";"";"0,79";"";"";"";"";"";"";"0,12";"";"78,182"
"1280";"7,755278";"48,595556";"48°35'44.002N 7°45'19.001E";"67482";"Place de Bordeaux";"Lycée KLEBER- terrain de hand";"67000";"STRASBOURG";"25/10/2002";"En intérieur";"FicheMesure1280.pdf";"Oui";"1,2";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"1,33";"";"1,69";"";"";"";"";"";"";"0,08";"";"93,333"
"1281";"7,758333";"48,58";"48°34'48.000N 7°45'29.999E";"67482";"Rue de Zurich";"Résidence ABRAPA . terrase du 8ème étage (terrasse basse)";"67000";"STRASBOURG";"28/06/2002";"En extérieur";"FicheMesure1281.pdf";"Oui";"6,3";"Divers";"BUREAU VERITAS";"";"";"0,15";"";"0,07";"";"";"";"";"";"";"";"";"";"2,96";"";"1,63";"";"";"";"";"";"";"0,165529";"";"97,373"
"1282";"7,758333";"48,58";"48°34'48.000N 7°45'29.999E";"67482";"Rue de Zurich";"Résidence ABRAPA . appartement n°801 du 8ème étage (M. et Mme KOELLER)";"67000";"STRASBOURG";"28/06/2002";"En intérieur";"FicheMesure1282.pdf";"Oui";"3,2";"Lieu d'habitation";"BUREAU VERITAS";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"3,01";"";"2,39";"";"";"";"";"";"";"0,12";"";"96,25"
"1515";"6,065";"48,906111";"48°54'22.000N 6°3'54.000E";"54431";"Chemin de Mousson";"Au pied du pylône BYT situé Chemin de mousson.";"54700";"PONT A MOUSSON";"15/05/2003";"En extérieur";"FicheMesure1515.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"0,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,44";"";"";"";"";"";"";"0,47";"";""
"1516";"6,064722";"48,906111";"48°54'22.000N 6°3'52.999E";"54431";"Chemin de Sça";"Devant la maison de Mr BOUYER au 89, Chemin de Sça.";"54700";"PONT A MOUSSON";"15/05/2003";"En extérieur";"FicheMesure1516.pdf";"Oui";"0,41";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"0,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"";"";"";"";"";"0,47";"";"-14,634"
"1517";"6,064722";"48,905278";"48°54'19.001N 6°3'52.999E";"54431";"Chemin de Sça";"Devant le 145, Chemin de Sça.";"54700";"PONT A MOUSSON";"15/05/2003";"En extérieur";"FicheMesure1517.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,43";"";"";"";"";"";"";"0,24";"";""
"1621";"6,213611";"49,135278";"49°8'7.001N 6°12'49.000E";"57463";"Rue des Marroniers";"Sur le parking à proximité du 4 rue des Marronniers";"57070";"METZ";"12/05/2003";"En extérieur";"FicheMesure1621.pdf";"Oui";"1,08";"Rue / Route / Parking";"APAVE";"";"0,51";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,577062";"";"46,568"
"1622";"6,215";"49,134722";"49°8'4.999N 6°12'54.000E";"57463";"Rue des Marroniers";"Sur la terrasse du bâtiment.";"57070";"METZ";"12/05/2003";"En extérieur";"FicheMesure1622.pdf";"Oui";"4,28";"Divers";"APAVE";"";"3,99";"0,92";"0,14";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,097865";"";"4,255"
"1623";"6,214722";"49,131667";"49°7'54.001N 6°12'52.999E";"57463";"Rue des Pins";"A proximité d'une aire de jeux située à 160 m de la Tour des Marronniers";"57070";"METZ";"12/05/2003";"En extérieur";"FicheMesure1623.pdf";"Oui";"0,88";"Rue / Route / Parking";"APAVE";"";"0,86";"0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,928493";"";"-5,511"
"1624";"6,215833";"49,133333";"49°7'59.999N 6°12'56.999E";"57463";"Rue des Marronniers";"Devant la Halte Garderie de Vallière.";"57070";"METZ";"12/05/2003";"En extérieur";"FicheMesure1624.pdf";"Oui";"1,69";"Rue / Route / Parking";"APAVE";"";"1,57";"0,3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,598405";"";"5,42"
"1625";"6,215833";"49,137222";"49°8'13.999N 6°12'56.999E";"57463";"Route de Bouzonville";"Route de Bouzonville devant le foyer d'hébergement Le Haut Soret.";"57070";"METZ";"12/05/2003";"En extérieur";"FicheMesure1625.pdf";"Oui";"0,98";"Rue / Route / Parking";"APAVE";"";"0,82";"0,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,895545";"";"8,618"
"1784";"6,098611";"49,251111";"49°15'4.000N 6°5'55.000E";"57591";"Rue Joffre";"Dans la cour du collège Julie Daubiet.";"57120";"ROMBAS";"01/07/2003";"En extérieur";"FicheMesure1784.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,06";"0,36";"";"";"";"";"";"";"";"";"";"";"";"0,43";"";"0,47";"";"";"";"";"";"";"0,364966";"";""
"1814";"6,096389";"49,249444";"49°14'57.998N 6°5'47.000E";"57591";"Rue Verdi";"Dans la chambre de Mr et Mme TAMER au 9ème et dernier étage";"57120";"ROMBAS";"01/07/2003";"En intérieur";"FicheMesure1814.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,13";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,11";"";"0,11";"";"";"";"";"";"";"0,143178";"";""
"1815";"6,096389";"49,249722";"49°14'58.999N 6°5'47.000E";"57591";"Rue Verdi";"Dans la chambre des enfants 1, chez Mr et Mme TAMER au 9ème et dernier étage";"57120";"ROMBAS";"01/07/2003";"En intérieur";"FicheMesure1815.pdf";"Oui";"0,31";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,08";"0,1";"";"";"";"";"0,2";"";"";"";"";"";"";"0,34";"";"0,11";"";"";"";"";"";"";"0,237487";"";"23,391"
"1816";"6,096389";"49,249722";"49°14'58.999N 6°5'47.000E";"57591";"Rue Verdi";"Dans la chambre des enfants 2, chez Mr et Mme TAMER au 9ème et dernier étage";"57120";"ROMBAS";"01/07/2003";"En intérieur";"FicheMesure1816.pdf";"Oui";"0,23";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,09";"0,15";"";"";"";"";"0,15";"";"";"";"";"";"";"0,4";"";"0,13";"";"";"";"";"";"";"0,230434";"";"-0,189"
"1817";"6,096944";"49,25";"49°15'0.000N 6°5'48.998E";"57591";"Rue Massenet";"Dans le salon de Mr et Mme Veglia";"57120";"ROMBAS";"01/07/2003";"En intérieur";"FicheMesure1817.pdf";"Oui";"0,3";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"0,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"-13,333"
"1818";"6,096389";"49,249722";"49°14'58.999N 6°5'47.000E";"57591";"Rue Massenet";"Dans la chambre Enfant chez Mr et Mme Veglia";"57120";"ROMBAS";"01/07/2003";"En intérieur";"FicheMesure1818.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1819";"6,440556";"48,175556";"48°10'32.002N 6°26'26.002E";"88160";"Rue Bellot";"Sous le préau du lycée Louis Lapicque.";"88000";"EPINAL";"02/07/2003";"En extérieur";"FicheMesure1819.pdf";"Oui";"0,3";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"";"";"";"";"";"0,25";"";"16,667"
"1820";"6,44";"48,175833";"48°10'32.999N 6°26'24.000E";"88160";"Rue Bellot";"Dans la salle informatique n°320 du lycée Louis Lapicque.";"88000";"EPINAL";"02/07/2003";"En intérieur";"FicheMesure1820.pdf";"Oui";"0,38";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,48";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,44";"";"";"";"";"";"";"0,48";"";"-26,316"
"1821";"6,44";"48,176389";"48°10'35.000N 6°26'24.000E";"88160";"Rue Emile Durkhein";"Dans la cour le l'école maternelle.";"88000";"EPINAL";"02/07/2003";"En extérieur";"FicheMesure1821.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"";"";"";"";"";"0,08";"";""
"1844";"7,701111";"48,488611";"48°29'19.000N 7°42'4.000E";"67137";"Rue de la Liberté";"sur l'arrêt de bus de l'école élémentaire, face à l'église.";"67640";"FEGERSHEIM";"24/06/2003";"En extérieur";"FicheMesure1844.pdf";"Oui";"0,22";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";""
"1845";"7,693333";"48,490833";"48°29'26.999N 7°41'35.999E";"67137";"Rue des Platanes";"";"67640";"FEGERSHEIM";"24/06/2003";"En extérieur";"FicheMesure1845.pdf";"Oui";"0,43";"Rue / Route / Parking";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"0,33";"";"";"";"";"";"";"0,1";"";"76,744"
"1846";"7,698333";"48,492222";"48°29'31.999N 7°41'53.999E";"67137";"Rue des Vosges";"devant l'école Ohnheim";"67640";"FEGERSHEIM";"24/06/2003";"En extérieur";"FicheMesure1846.pdf";"Oui";"0,23";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";""
"2034";"7,791389";"48,6025";"48°36'9.000N 7°47'29.000E";"67482";"Rue Mélanie";"Sur l'aire de jeux pour enfants dans le jardin.";"67000";"STRASBOURG";"02/09/2003";"En extérieur";"FicheMesure2034.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,33";"";"0,17";"";"";"";"";"";"";"";"";""
"2035";"7,791111";"48,602778";"48°36'10.001N 7°47'28.000E";"67482";"Rue Mélanie";"Dans la salle de vie des enfants du RDC.";"67000";"STRASBOURG";"02/09/2003";"En intérieur";"FicheMesure2035.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"";"";"";"";"";"";"";"0,07";"";""
"2036";"7,791111";"48,602778";"48°36'10.001N 7°47'28.000E";"67482";"Rue Mélanie";"Dans le dortoir pour bébés du 1er étage.";"67000";"STRASBOURG";"02/09/2003";"En extérieur";"FicheMesure2036.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";""
"2037";"7,791111";"48,602778";"48°36'10.001N 7°47'28.000E";"67482";"Rue Mélanie";"Sur la terrasse du 1er étage.";"67000";"STRASBOURG";"02/09/2003";"En extérieur";"FicheMesure2037.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"0,21";"";"";"";"";"";"";"0,14";"";""
"2113";"6,176944";"48,7";"48°42'0.000N 6°10'36.998E";"54395";"Rue Henri Deglin";"ENSIC (Ecole Nationale Supérieure des Industries Chimiques de Nancy)";"54000";"NANCY";"23/06/2003";"En extérieur";"FicheMesure2113.pdf";"Oui";"1,65";"Divers";"APAVE";"";"0,48";"0,42";"";"";"";"";"0,32";"";"";"";"";"";"";"0,51";"";"1,04";"";"";"";"";"";"";"0,713583";"";"56,753"
"2114";"6,176944";"48,7";"48°42'0.000N 6°10'36.998E";"54395";"Rue Henri Deglin";"ENSIC (Ecole Nationale Supérieure des Industries Chimiques de Nancy)";"54000";"NANCY";"23/06/2003";"En intérieur";"FicheMesure2114.pdf";"Oui";"0,3";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2115";"6,176944";"48,700556";"48°42'2.002N 6°10'36.998E";"54395";"Rue Henri Deglin";"";"54000";"NANCY";"23/06/2003";"En extérieur";"FicheMesure2115.pdf";"Oui";"0,45";"Rue / Route / Parking";"APAVE";"";"0,06";"0,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"0,394588";"";"12,314"
"2149";"6,427222";"48,184722";"48°11'4.999N 6°25'37.999E";"88209";"Rue des Cigognes";"Terrasse de l'immeuble TULIPES, 5è étage.";"88190";"GOLBEY";"16/05/2003";"En extérieur";"FicheMesure2149.pdf";"Oui";"7,6";"Divers";"BUREAU VERITAS";"";"0,17";"0,14";"";"";"";"";"0,08";"";"";"";"";"";"";"4,66";"";"4,78";"";"";"";"";"";"";"0,234307";"";"96,917"
"2150";"6,426667";"48,184722";"48°11'4.999N 6°25'36.001E";"88209";"Rue René Fonck";"Parking de l'immeuble ANEMONES";"88190";"GOLBEY";"14/05/2003";"En extérieur";"FicheMesure2150.pdf";"Oui";"0,85";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"0,41";"";"";"";"";"";"";"";"";"";"";"";"0,67";"";"0,59";"";"";"";"";"";"";"0,41";"";"51,765"
"2161";"6,58";"48,012778";"48°0'46.001N 6°34'48.000E";"88383";"Ban de Tendon - Le Rhumont";"Appartement n°535, chez M. SEGUIN (4è étage)";"88200";"REMIREMONT";"15/05/2003";"En intérieur";"FicheMesure2161.pdf";"Oui";"0,35";"Lieu d'habitation";"BUREAU VERITAS";"";"0,06";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,48";"";"";"";"";"";"";"";"";"0,116619";"";"66,68"
"2162";"6,58";"48,012778";"48°0'46.001N 6°34'48.000E";"88383";"Ban de Tendon - Le Rhumont";"Parking du bâtiment Ban de Tendon";"88200";"REMIREMONT";"15/05/2003";"En extérieur";"FicheMesure2162.pdf";"Oui";"0,36";"Rue / Route / Parking";"BUREAU VERITAS";"";"0,08";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,53";"";"";"";"";"";"";"";"";"0,136015";"";"62,218"
"2163";"6,411389";"48,248056";"48°14'53.002N 6°24'41.000E";"88465";"Avenue de l'Europe";"Appartement N°238, 8ème étage -Mme MULLER";"88150";"CAPAVENIR VOSGES";"14/05/2003";"En intérieur";"FicheMesure2163.pdf";"Oui";"0,82";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,85";"";"";"";"";"";"";"";"";"";"";""
"2164";"6,411944";"48,248333";"48°14'53.999N 6°24'42.998E";"88465";"Avenue de l'Europe";"Devant l'entée rez de chaussée de l'immeuble";"88150";"CAPAVENIR VOSGES";"14/05/2003";"En extérieur";"FicheMesure2164.pdf";"Oui";"0,3";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";""
"2165";"6,411389";"48,248056";"48°14'53.002N 6°24'41.000E";"88465";"Avenue de l'Europe";"Terrasse de l'immeuble 9è étage.";"88150";"CAPAVENIR VOSGES";"14/05/2003";"En extérieur";"FicheMesure2165.pdf";"Oui";"2,53";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"2,2";"";"0,14";"";"";"";"";"";"";"0,11";"";"95,652"
"2166";"7,779444";"48,599444";"48°35'57.998N 7°46'45.998E";"67482";"Rue Boecklin";"42A rue Boecklin, 5eme étage, appartement de la famille ROSIO.";"67000";"STRASBOURG";"10/04/2003";"En intérieur";"FicheMesure2166.pdf";"Oui";"0,48";"Lieu d'habitation";"BUREAU VERITAS";"";"0,72";"";"";"";"";"";"";"";"";"";"";"";"";"0,51";"";"0,27";"";"";"";"";"";"";"0,72";"";"-50"
"2167";"7,779444";"48,599444";"48°35'57.998N 7°46'45.998E";"67482";"Rue Boecklin";"42 rue Boecklin, 4eme étage, appartement de Mme GROSS.";"67000";"STRASBOURG";"10/04/2003";"En intérieur";"FicheMesure2167.pdf";"Oui";"0,36";"Lieu d'habitation";"BUREAU VERITAS";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"0,59";"";"0,73";"";"";"";"";"";"";"0,19";"";"47,222"
"2171";"7,712222";"48,551389";"48°33'5.000N 7°42'43.999E";"67365";"Rue du Général Leclerc";"Maison de M Charpentier, 1er étage, chambre à coucher";"67400";"OSTWALD";"20/05/2003";"En intérieur";"FicheMesure2171.pdf";"Oui";"0,23";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,14";"";"";"";"";"";"";"";"";""
"2172";"7,711944";"48,551389";"48°33'5.000N 7°42'42.998E";"67365";"Rue du Général Leclerc";"Maison de M Nuss, 1er étage, balcon de la chambre à coucher";"67400";"OSTWALD";"20/05/2003";"En extérieur";"FicheMesure2172.pdf";"Oui";"0";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,54";"";"";"";"";"";"";"";"";"";"";""
"2173";"7,712778";"48,551389";"48°33'5.000N 7°42'46.001E";"67365";"Rue du Général Leclerc";"Enceinte de l'entreprise Nuss et Fils, prés des baraques de chantier.";"67400";"OSTWALD";"20/05/2003";"En extérieur";"FicheMesure2173.pdf";"Oui";"0";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,12";"";"";"";"";"";"";"";"";"";"";""
"2244";"7,788056";"48,816111";"48°48'58.000N 7°47'17.002E";"67180";"Rue du Château";"Maison de retraite, sur la pelouse à l'est du bâtiment annexe.";"67500";"HAGUENAU";"17/03/2003";"En extérieur";"FicheMesure2244.pdf";"Oui";"0,5";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,89";"";"0,11";"";"";"";"";"";"";"0,11";"";"78"
"2245";"7,7875";"48,815556";"48°48'56.002N 7°47'15.000E";"67180";"Rue du Château";"Maison de retraite, 3éme étage, au milieu de l'aile centrale.";"67500";"HAGUENAU";"17/03/2003";"En intérieur";"FicheMesure2245.pdf";"Oui";"0,37";"Lieu d'habitation";"BUREAU VERITAS";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"0,38";"";"";"";"";"";"";"0,07";"";"81,081"
"2246";"7,779722";"48,797778";"48°47'52.001N 7°46'46.999E";"67180";"Avenue du Professeur René Leriche-Hôpital";"Hopital de Haguenau, bâtiment F-G pédiatrie, 3ème étage.";"67500";"HAGUENAU";"19/03/2003";"En intérieur";"FicheMesure2246.pdf";"Oui";"0,35";"Lieu d'habitation";"BUREAU VERITAS";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"";"";"";"0,22";"";"37,143"
"2247";"7,780556";"48,7975";"48°47'51.000N 7°46'50.002E";"67180";"Avenue du Professeur René Leriche-Hôpital";"Centre Hospitalier, bâtiment long et moyen séjour, 3ème étage.";"67500";"HAGUENAU";"19/03/2003";"En intérieur";"FicheMesure2247.pdf";"Oui";"0";"Lieu d'habitation";"BUREAU VERITAS";"";"0,07";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,092195";"";""
"2248";"7,496389";"48,460833";"48°27'38.999N 7°29'47.000E";"67348";"Square St Charles-Ecole Camille Claudel";"Cour de récréation de l'école Camille Claudel . près du local de rangement des vélos.";"67210";"OBERNAI";"19/02/2003";"En extérieur";"FicheMesure2248.pdf";"Oui";"0,3";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";""
"2249";"7,495833";"48,461389";"48°27'41.000N 7°29'44.999E";"67348";"Square St Charles-Ecole primaire Picasso";"Ecole primaire Picasso, 2ème étage, salle infrmatique";"67210";"OBERNAI";"19/02/2003";"En intérieur";"FicheMesure2249.pdf";"Oui";"0,25";"Lieu d'habitation";"BUREAU VERITAS";"";"0,06";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"0,1253";"";"49,88"
"2250";"7,261667";"48,867222";"48°52'1.999N 7°15'42.001E";"67370";"Rue de la Division Leclerc";"Syndicat Intercommunal des Eaux de Drulingen et Environs";"67290";"PETERSBACH";"09/07/2003";"En extérieur";"FicheMesure2250.pdf";"Oui";"0,3";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"63,333"
"2251";"7,260833";"48,867222";"48°52'1.999N 7°15'38.999E";"67370";"Rue de la Division Leclerc";"Syndicat Intercommunal des Eaux de Drulingen et Environs";"67290";"PETERSBACH";"09/07/2003";"En intérieur";"FicheMesure2251.pdf";"Oui";"0";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2254";"7,721667";"48,823056";"48°49'23.002N 7°43'18.001E";"67458";"Rue d'Ohlungen";"Ecole maternelle, sous le préau de la cour de récréation du coté de la rue du Bocksberg.";"67590";"SCHWEIGHOUSE SUR MODER";"12/03/2003";"En extérieur";"FicheMesure2254.pdf";"Oui";"0,3";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,63";"";"0,18";"";"";"";"";"";"";"0,11";"";"63,333"
"2255";"7,721667";"48,823056";"48°49'23.002N 7°43'18.001E";"67458";"Rue d'Ohlungen";"Ecole élémentaire, classe de CP.";"67590";"SCHWEIGHOUSE SUR MODER";"12/03/2003";"En intérieur";"FicheMesure2255.pdf";"Oui";"0,31";"Lieu d'habitation";"BUREAU VERITAS";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"";"";"";"";"";"";"";"0,11";"";"64,516"
"2288";"8,030556";"48,826667";"48°49'36.001N 8°1'50.002E";"67405";"Rue du Château d'eau";"Rue du Château d'eau, derrière la maison de M JM Roth.";"67480";"ROESCHWOOG";"26/05/2003";"En extérieur";"FicheMesure2288.pdf";"Oui";"0";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";""
"2289";"8,030556";"48,831111";"48°49'52.000N 8°1'50.002E";"67405";"Rue du Château d'eau";"Rue du Château d'eau, derrière la maison de M P Wilhelm.";"67480";"ROESCHWOOG";"26/05/2003";"En extérieur";"FicheMesure2289.pdf";"Oui";"0";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";""
"2290";"8,027778";"48,826111";"48°49'34.000N 8°1'40.001E";"67405";"Rue du Château d'eau";"Chemin d'exploitation près du château d'eau";"67480";"ROESCHWOOG";"26/05/2003";"En extérieur";"FicheMesure2290.pdf";"Oui";"0,3";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"0,29";"";"";"";"";"";"";"";"";"0,17";"";"43,333"
"2291";"7,7525";"48,573333";"48°34'23.999N 7°45'9.000E";"67482";"Place de l'Etoile";"Centre Administratif de la Communauté Urbaine";"67100";"STRASBOURG";"11/07/2003";"En extérieur";"FicheMesure2291.pdf";"Oui";"1,8";"Divers";"BUREAU VERITAS";"";"0,21";"0,17";"";"0,14";"";"0,31";"";"";"";"";"";"";"";"1,18";"";"0,63";"";"0,3";"";"";"";"";"0,434396";"";"75,867"
