"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"8758";"3,866944";"50,2125";"50°12'45.000N 3°52'0.998E";"59041";"Rue de Maubeuge";"Dans la zone proposé à 79m au Sud-Ouest du pylône";"59138";"BACHANT";"07/06/2006";"En extérieur";"FicheMesure8758.pdf";"Oui";"0,45";"Divers";"EMITECH Mesures Orgeval";"";"0,07";"0,33";"0,06";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,18";"";"";"";"";"";"";"0,397366";"0,201246";"11,696";"0,693914"
"8759";"3,2275";"50,173611";"50°10'25.000N 3°13'39.000E";"59122";"Rue Achille Durieux";"Dans la chambre n°1 du pavillon situé au n°30 rue Archille Durieux";"59400";"CAMBRAI";"07/06/2006";"En intérieur";"FicheMesure8759.pdf";"Oui";"0,74";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,09";"0,44";"0,07";"";"";"";"";"";"";"";"";"";"";"0,39";"";"2,48";"";"";"";"";"";"";"2,551294";"2,510478";"-244,769";"1,304957"
"8760";"2,938889";"49,945556";"49°56'44.002N 2°56'20.000E";"80620";"Rue Fontaine Vilette";"Dans la chambre n°1 du pavillon situé au n°2 rue Fontaine Vilette";"80200";"PERONNE";"06/06/2006";"En intérieur";"FicheMesure8760.pdf";"Oui";"3,08";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"4,02";"";"1,88";"1,41";"";"";"0,24";"";"";"";"";"";"";"0,6";"";"1,41";"";"";"";"";"";"";"4,908014";"1,532351";"-59,351";"0,762509"
"8761";"3,136944";"50,619167";"50°37'9.001N 3°8'12.998E";"59009";"Rue des Techniques";"Dans le bureau n°607 au 6ème étage à 26m de Haut";"59650";"VILLENEUVE D ASCQ";"08/06/2006";"En intérieur";"FicheMesure8761.pdf";"Oui";"2,41";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,35";"0,14";"0,06";"";"";"";"0,24";"";"";"";"";"";"";"2,33";"";"0,67";"";"0,7";"";"";"";"";"2,563416";"2,52345";"-6,366";"1,132087"
"8766";"0,762222";"49,622222";"49°37'19.999N 0°45'43.999E";"76758";"Rue Mare La Ville";"Maison individuelle, au 1ère étage au niveau de la fenêtre à coté de l'escalier";"76190";"YVETOT";"14/06/2006";"En intérieur";"FicheMesure8766.pdf";"Oui";"0,39";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,08";"";"";"";"0,06";"";"";"";"";"";"";"";"0,67";"";"0,53";"";"";"";"";"";"";"0,860116";"0,854283";"-120,543";"0,805002"
"8825";"2,478056";"50,556389";"50°33'23.000N 2°28'41.002E";"62516";"Boulevard de Paris";"Mesures réalisées dans le lycée Anatole France";"62190";"LILLERS";"11/07/2006";"En intérieur";"FicheMesure8825.pdf";"Oui";"0,53";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,12";"";"";"";"";"0,13";"";"";"";"";"";"";"0,86";"";"0,73";"";"";"";"";"";"";"1,141841";"1,128051";"-115,442";"0,735123"
"8826";"2,478056";"50,555833";"50°33'20.999N 2°28'41.002E";"62516";"Boulevard de Paris";"Mesures réalisées dans le lycée Anatole France";"62190";"LILLERS";"11/07/2006";"En intérieur";"FicheMesure8826.pdf";"Oui";"0,34";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,1";"";"";"";"";"0,19";"";"";"";"";"";"";"0,31";"";"0,29";"";"";"";"";"";"";"0,47571";"0,4245";"-39,915";"0,377869"
"8827";"2,478333";"50,555833";"50°33'20.999N 2°28'41.999E";"62516";"Boulevard de Paris";"Mesures réalisées dans le lycée Anatole France";"62190";"LILLERS";"11/07/2006";"En extérieur";"FicheMesure8827.pdf";"Oui";"0,65";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,09";"";"";"";"";"0,07";"";"";"";"";"";"";"1,13";"";"0,41";"";"0,18";"";"";"";"";"1,220819";"1,215483";"-87,818";"1,052815"
"8828";"2,478611";"50,555";"50°33'18.000N 2°28'43.000E";"62516";"Boulevard de Paris";"Mesures réalisées dans le lycée Anatole France";"62190";"LILLERS";"11/07/2006";"En extérieur";"FicheMesure8828.pdf";"Oui";"0,36";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"0,49";"";"";"";"";"";"";"0,592115";"0,585235";"-64,476";"0,546368"
"8858";"3,1475";"50,643889";"50°38'38.000N 3°8'51.000E";"59009";"Rue de la Coutume";"Angle entre la rue Coutume et la rue Cimaise";"59650";"VILLENEUVE D ASCQ";"29/05/2006";"En extérieur";"FicheMesure8858.pdf";"Oui";"0,97";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"1,57";"";"0,35";"";"0,1";"";"";"";"";"1,61688";"1,611645";"-66,689";"1,123494"
"8859";"3,148889";"50,645278";"50°38'43.001N 3°8'56.000E";"59009";"Allée des Cousins";"Angle entre l'allée Cousin et la rue Cimaise";"59650";"VILLENEUVE D ASCQ";"29/05/2006";"En extérieur";"FicheMesure8859.pdf";"Oui";"1,08";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,06";"0,1";"";"";"";"";"";"";"";"";"";"";"";"1,57";"";"0,1";"";"";"";"";"";"";"1,577498";"1,573181";"-46,065";"1,404393"
"8960";"2,6275";"50,515556";"50°30'56.002N 2°37'39.000E";"62119";"Avenue de Londres";"Sur le trottoir à l'angle Est du carrefour des av de Londres et Madrid";"62400";"BETHUNE";"21/06/2006";"En intérieur";"FicheMesure8960.pdf";"Oui";"0,52";"Lieu d'habitation";"EMITECH Mesures Orgeval";"0,06";"";"0,23";"";"";"";"";"0,08";"";"";"";"";"";"";"1,07";"";"0,74";"";"0,21";"";"";"";"";"1,341454";"1,317801";"-157,972";"0,943503"
"8961";"2,381111";"51,028611";"51°1'43.000N 2°22'52.000E";"59183";"Boulevard Victor Hugo Résidence Partenord";"Dans la chambre, près de la fenêtre de l'appt n°166";"59140";"DUNKERQUE";"05/07/2006";"En intérieur";"FicheMesure8961.pdf";"Oui";"0,41";"Lieu d'habitation";"EMITECH Mesures Orgeval";"0,54";"0,07";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,4";"";"0,7";"";"0,18";"";"";"";"";"0,991211";"0,826075";"-141,759";"0,741819"
"8962";"1,635556";"50,513056";"50°30'47.002N 1°38'8.002E";"62318";"Boulevard de l'Impératrice - Parking de la capitainerie";"Parking à 26m au Sus Ouest de la capitainerie, au niveau de la stèle";"62630";"ETAPLES";"20/06/2006";"En extérieur";"FicheMesure8962.pdf";"Oui";"1,17";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"1,64";"";"3,24";"";"";"";"";"";"";"3,634515";"3,631418";"-210,642";"0,752537"
"8963";"2,916944";"50,512778";"50°30'46.001N 2°55'0.998E";"59477";"Rue Nationale";"Dans la salle de bain n°1 au 1er étage du pavillon";"59185";"PROVIN";"04/07/2006";"En intérieur";"FicheMesure8963.pdf";"Oui";"1,05";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"1,88";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"0,13";"";"";"";"";"1,886637";"0,158114";"-79,68";"1,192208"
"8964";"2,125556";"50,945556";"50°56'44.002N 2°7'32.002E";"62748";"Place du Commandant Gilbert";"Sur le trottoir, à 1m derrière la porte-fenêtre de la salle municipale";"62370";"SAINT FOLQUIN";"19/07/2006";"En extérieur";"FicheMesure8964.pdf";"Oui";"0,14";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"-71,429";"0"
"8965";"3,048056";"50,5925";"50°35'33.000N 3°2'53.002E";"59648";"Avenue Jean Mermoz";"Devant la porte-fenêtre du palier du bâtiment A au 4ème étage";"59139";"WATTIGNIES";"04/07/2006";"En intérieur";"FicheMesure8965.pdf";"Oui";"0,65";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,75";"";"";"";"";"";"";"";"";"";"";"";"0,36";"";"0,86";"";"0,27";"";"";"";"";"1,226621";"0,970618";"-88,711";"0,446607"
"8985";"1,809444";"50,935556";"50°56'8.002N 1°48'33.998E";"62239";"Boulevard du Kent";"Mesures réalisées dans le centre commercial Cité Europe";"62231";"COQUELLES";"11/07/2006";"En intérieur";"FicheMesure8985.pdf";"Oui";"2,45";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,32";"";"";"";"";"";"";"3,32";"3,32";"-35,51";"0"
"8986";"1,809444";"50,935556";"50°56'8.002N 1°48'33.998E";"62239";"Boulevard du Kent";"Mesures réalisées dans le centre commercial Cité Europe";"62231";"COQUELLES";"11/07/2006";"En intérieur";"FicheMesure8986.pdf";"Oui";"7,69";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"15,11";"";"";"";"";"";"";"15,111324";"15,111324";"-96,506";"0,973873"
"8987";"3,074444";"50,637222";"50°38'13.999N 3°4'27.998E";"59350";"Avenue Willy Brandt";"Centre commercial EURALILLE";"59777";"LILLE";"18/07/2006";"En intérieur";"FicheMesure8987.pdf";"Oui";"3,82";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"0,2";"";"8,47";"";"0,07";"";"";"";"";"8,473807";"8,47265";"-121,827";"1,625555"
"8988";"3,074444";"50,637222";"50°38'13.999N 3°4'27.998E";"59350";"Avenue Willy Brandt";"Centre commercial EURALILLE";"59777";"LILLE";"18/07/2006";"En intérieur";"FicheMesure8988.pdf";"Oui";"2,24";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"1,15";"";"4,14";"";"";"";"";"";"";"4,297499";"4,296755";"-91,853";"0,959865"
"8989";"3,074444";"50,637222";"50°38'13.999N 3°4'27.998E";"59350";"Avenue Willy Brandt";"Centre commercial EURALILLE";"59777";"LILLE";"18/07/2006";"En intérieur";"FicheMesure8989.pdf";"Oui";"0,32";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,39";"";"";"";"";"";"";"0,394588";"0,394588";"-23,309";"0,733333"
"8990";"3,008056";"50,638056";"50°38'17.002N 3°0'29.002E";"59350";"Rue Pierre de Geyter";"Mesures réalisées dans l'appartement occupé par M et Mme Jouret";"59160";"LILLE";"12/07/2006";"En intérieur";"FicheMesure8990.pdf";"Oui";"0,45";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,17";"0,26";"";"0,1";"";"";"0,09";"";"";"";"";"";"";"0,32";"";"0,2";"";"";"";"";"";"";"0,506952";"0,377359";"-12,656";"0,431878"
"8991";"3,008056";"50,638056";"50°38'17.002N 3°0'29.002E";"59350";"Rue Pierre de Geyter";"Mesures réalisées dans l'appartement occupé par M et Mme Jouret";"59160";"LILLE";"12/07/2006";"En intérieur";"FicheMesure8991.pdf";"Oui";"0,37";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,13";"0,25";"";"";"";"";"0,12";"";"";"";"";"";"";"0,26";"";"0,13";"";"";"";"";"";"";"0,422256";"0,290689";"-14,123";"0,354245"
"8992";"3,008056";"50,638056";"50°38'17.002N 3°0'29.002E";"59350";"Rue Pierre de Geyter";"Mesures réalisées dans l'appartement occupé par M et Mme Jouret";"59160";"LILLE";"12/07/2006";"En intérieur";"FicheMesure8992.pdf";"Oui";"0,37";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,12";"0,14";"";"";"";"";"0,08";"";"";"";"";"";"";"0,13";"";"0,13";"";"";"";"";"";"";"0,272397";"0,183848";"26,379";"0,174801"
"9021";"2,193333";"50,724722";"50°43'28.999N 2°11'35.999E";"62898";"Rue de l'école";"Mesures réalisées dans la cour de l'école";"62219";"WISQUES";"18/07/2006";"En extérieur";"FicheMesure9021.pdf";"Oui";"0,74";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"1,07";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"1,075267";"0,08";"-45,306";"1,153439"
"9022";"2,1975";"50,726667";"50°43'36.001N 2°11'51.000E";"62898";"Lotissement des Chartreux";"Mesures réalisées sur la voie publique";"62219";"WISQUES";"18/07/2006";"En extérieur";"FicheMesure9022.pdf";"Oui";"0,35";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,31";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,332415";"";"5,024";"0,44186"
"9023";"2,191111";"50,723056";"50°43'23.002N 2°11'28.000E";"62898";"Rue de la Fontaine";"Mesures réalisées sur la voie publique";"62219";"WISQUES";"18/07/2006";"En extérieur";"FicheMesure9023.pdf";"Oui";"2,45";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"2,79";"0,07";"";"";"";"";"";"";"";"";"";"";"";"1,87";"";"";"";"";"";"";"";"";"3,359449";"1,87";"-37,12";"0,716474"
"9024";"2,194444";"50,721944";"50°43'18.998N 2°11'39.998E";"62898";"Route de Setques";"Mesures réalisées sur la voie publique";"62219";"WISQUES";"18/07/2006";"En extérieur";"FicheMesure9024.pdf";"Oui";"2,13";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"2,03";"0,09";"";"";"";"";"0,08";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"2,044383";"0,21";"4,02";"1,370545"
"9033";"1,853611";"50,961389";"50°57'41.000N 1°51'13.000E";"62193";"Boulevard des Alliés";"Phare de Calais";"62100";"CALAIS";"12/07/2006";"En extérieur";"FicheMesure9033.pdf";"Oui";"3,04";"Divers";"APAVE Parisienne - Paris 17";"";"0,12";"0,11";"";"";"";"";"3,21";"";"";"";"";"";"";"0,88";"";"0,4";"";"0,23";"";"";"";"";"3,364209";"0,99363";"-10,665";"1,330957"
"9038";"1,809444";"50,935556";"50°56'8.002N 1°48'33.998E";"62239";"Boulevard du Kent";"Mesures réalisées dans le centre commercial Cité Europe";"62231";"COQUELLES";"03/08/2006";"En intérieur";"FicheMesure9038.pdf";"Oui";"7,23";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,19";"";"0,1";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"14,2";"";"4";"";"";"";"";"14,754599";"14,752627";"-104,075";"1,465023"
"9039";"1,809444";"50,935556";"50°56'8.002N 1°48'33.998E";"62239";"Boulevard du Kent";"Mesures réalisées dans le centre commercial Cité Europe";"62231";"COQUELLES";"03/08/2006";"En intérieur";"FicheMesure9039.pdf";"Oui";"6,68";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,25";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"";"13,92";"";"0,33";"";"";"";"";"13,927193";"13,923911";"-108,491";"1,614057"
"9043";"2,965833";"50,387778";"50°23'16.001N 2°57'56.999E";"62427";"Sentier parallèle à la rue du Général de Gaulle";"Mesures réalisées sur un sentier";"62110";"HENIN BEAUMONT";"19/07/2006";"En extérieur";"FicheMesure9043.pdf";"Oui";"1,14";"Divers";"APAVE Parisienne - Paris 17";"";"";"0,12";"";"";"";"";"0,17";"";"";"";"";"";"";"2,56";"";"0,35";"";"";"";"";"";"";"2,592181";"2,583815";"-127,384";"1,274663"
"9044";"2,968056";"50,386389";"50°23'11.000N 2°58'5.002E";"62427";"Rue André Ballekens";"Mesures réalisées dans le pavillon de M. Grzonkowski";"62110";"HENIN BEAUMONT";"19/07/2006";"En intérieur";"FicheMesure9044.pdf";"Oui";"0,42";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"1,01";"";"0,14";"";"";"";"";"";"";"1,04312";"1,019657";"-148,362";"0,859766"
"9045";"3,111667";"50,645278";"50°38'43.001N 3°6'42.001E";"59410";"Avenue Marc Sangnier";"Mesures réalisées sur la voie publique";"59370";"MONS EN BAROEUL";"18/07/2006";"En extérieur";"FicheMesure9045.pdf";"Oui";"2,57";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"3,24";"0,44";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"1,18";"";"0,4";"";"";"";"";"3,508005";"1,270787";"-36,498";"1,013257"
"9046";"3,057222";"50,628889";"50°37'44.000N 3°3'25.999E";"59350";"Place Sebastopol";"Appartement de M.PROY";"59000";"LILLE";"28/06/2006";"En intérieur";"FicheMesure9046.pdf";"Oui";"4,15";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,08";"";"0,12";"";"0,17";"";"";"";"";"";"";"";"2,83";"";"1,59";"";"1,61";"";"";"";"";"3,630262";"3,62341";"12,524";"0,964618"
"9047";"3,0575";"50,627778";"50°37'40.001N 3°3'27.000E";"59350";"Rue des Pyramides";"Angle de rue entre rue des Pyramides et rue des Postes";"59000";"LILLE";"28/06/2006";"En extérieur";"FicheMesure9047.pdf";"Oui";"0,67";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"0,45";"";"0,21";"";"0,06";"";"";"";"";"0,531601";"0,5002";"20,657";"0,628932"
"9085";"2,303611";"49,876944";"49°52'36.998N 2°18'13.000E";"80021";"Allée du Petit Prince";"Devant la fenêtre du salon de l'appartement n°70 au 4ème étage";"80090";"AMIENS";"22/06/2006";"En intérieur";"FicheMesure9085.pdf";"Oui";"0,23";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"0,26";"";"0,13";"";"";"";"";"";"";"0,347275";"0,290689";"-50,989";"0,274782"
"9086";"2,570278";"50,4825";"50°28'57.000N 2°34'13.001E";"62178";"Rue des Martyrs";"Dans le Bureau régulation des Ambulances Taxi du DONJON";"62700";"BRUAY LA BUISSIERE";"21/06/2006";"En intérieur";"FicheMesure9086.pdf";"Oui";"0,29";"Lieu d'habitation";"EMITECH Mesures Orgeval";"0,94";"0,06";"";"";"0,32";"";"";"0,16";"";"";"";"";"";"";"0,06";"";"0,06";"";"";"";"";"";"";"1,011138";"0,084853";"-248,668";"1,18163"
"9088";"3,978056";"50,266111";"50°15'58.000N 3°58'41.002E";"59514";"Rue du Grand Fort";"Dans les combles (2ème étage) de la maison";"59131";"ROUSIES";"27/06/2006";"En intérieur";"FicheMesure9088.pdf";"Oui";"0,33";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,19";"0,1";"0,11";"0,07";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"0,258263";"0,06";"21,738";"0,43273"
"9093";"3,132222";"50,618889";"50°37'8.000N 3°7'55.999E";"59009";"Chaussée de l'Hôtel de Ville";"Dernier étage & 2ème niveau du duplex de Mme STAUDER ds la ch NW";"59650";"VILLENEUVE D ASCQ";"27/06/2006";"En intérieur";"FicheMesure9093.pdf";"Oui";"1,49";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"2,87";"";"0,41";"";"0,26";"";"";"";"";"2,911615";"2,910773";"-95,41";"1,265716"
"9094";"2,298889";"49,892778";"49°53'34.001N 2°17'56.000E";"80021";"Rue des 3 Cailloux";"Magasin FNAC - S/sol - Rayon téléphonie";"80000";"AMIENS";"08/08/2006";"En intérieur";"FicheMesure9094.pdf";"Oui";"6,24";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,18";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"11,85";"";"";"";"";"";"";"11,851574";"11,85";"-89,929";"1,37043"
"9095";"2,298889";"49,892778";"49°53'34.001N 2°17'56.000E";"80021";"Rue des 3 Cailloux";"Magasin FNAC - S/sol - Rayon téléphonie";"80000";"AMIENS";"08/08/2006";"En intérieur";"FicheMesure9095.pdf";"Oui";"5,35";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11,08";"";"";"";"";"";"";"11,081629";"11,08";"-107,133";"0,966282"
"9096";"2,298889";"49,892778";"49°53'34.001N 2°17'56.000E";"80021";"Rue des 3 Cailloux";"Magasin FNAC - S/sol - Rayon téléphonie";"80000";"AMIENS";"08/08/2006";"En intérieur";"FicheMesure9096.pdf";"Oui";"0,26";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,08";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"0,263249";"0,1";"-1,25";"0,486584"
"9119";"2,378611";"50,432778";"50°25'58.001N 2°22'43.000E";"62835";"Rue d'Antin";"Devant l'école.";"62550";"VALHUON";"16/08/2006";"En extérieur";"FicheMesure9119.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"0,108167";"0,06";"";"0,2"
"9120";"2,378056";"50,434444";"50°26'3.998N 2°22'41.002E";"62835";"Rue d'Huclier";"Dans la rue";"62550";"VALHUON";"16/08/2006";"En extérieur";"FicheMesure9120.pdf";"Oui";"0,32";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,69";"";"";"";"";"";"";"";"";"0,695845";"0,69";"-117,452";"0,769231"
"9121";"2,372778";"50,435278";"50°26'7.001N 2°22'22.001E";"62835";"Rue de l'Eglise";"Dans la cour de M. Dometz";"62550";"VALHUON";"16/08/2006";"En extérieur";"FicheMesure9121.pdf";"Oui";"0,26";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,48";"";"";"";"";"";"";"";"";"0,485077";"0,48";"-86,568";"0,745455"
"9127";"2,8075";"50,419167";"50°25'9.001N 2°48'27.000E";"62291";"Rue Des Cytises";"Parking au pied du château d'eau";"62300";"ELEU DIT LEAUWETTE";"04/08/2006";"En extérieur";"FicheMesure9127.pdf";"Oui";"0,94";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,64";"";"0,44";"";"0,18";"";"";"";"";"1,707513";"1,707513";"-81,65";"0,844101"
"9128";"2,807222";"50,419167";"50°25'9.001N 2°48'25.999E";"62291";"Rue Bernard Chochoy";"Cour de l'école maternelle";"62300";"ELEU DIT LEAUWETTE";"04/08/2006";"En extérieur";"FicheMesure9128.pdf";"Oui";"0,63";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,71";"";"0,48";"";"0,25";"";"";"";"";"0,906973";"0,892749";"-43,964";"0,534147"
"9129";"2,806111";"50,420278";"50°25'13.001N 2°48'22.000E";"62291";"Rue Terline";"Maison de Mme&M. LECAS";"62300";"ELEU DIT LEAUWETTE";"04/08/2006";"En intérieur";"FicheMesure9129.pdf";"Oui";"0,55";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"1,06";"";"0,21";"";"0,24";"";"";"";"";"1,110585";"1,106933";"-101,925";"0,962906"
"9137";"3,068056";"50,655833";"50°39'20.999N 3°4'5.002E";"59368";"Rue Albert Roussel";"Mesure réalisées sur la voie public";"59110";"MADELEINE";"21/08/2006";"En extérieur";"FicheMesure9137.pdf";"Oui";"0,53";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,93";"";"0,5";"";"0,57";"";"";"";"";"1,204948";"1,199917";"-127,349";"0,551782"
"9154";"2,776944";"50,291111";"50°17'28.000N 2°46'36.998E";"62041";"Place des Héros";"Réfectoire de la police municipale au 2ème étage de l'hôtel de ville";"62000";"ARRAS";"28/06/2006";"En intérieur";"FicheMesure9154.pdf";"Oui";"0,31";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"0,13";"";"";"";"";"0,39";"0,364005";"-25,806";"0,475692"
"9229";"2,988611";"50,649167";"50°38'57.001N 2°59'19.000E";"59350";"Allée des Tilleuls";"Sur le trottoir face à l'immeuble abritant le site BYT";"59160";"LILLE";"20/09/2006";"En extérieur";"FicheMesure9229.pdf";"Oui";"0,2";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,12";"";"";"";"";"";"";"0,183576";"0,169706";"8,212";"0,228099"
"9230";"2,989722";"50,648333";"50°38'53.999N 2°59'22.999E";"59350";"Allée des Tilleuls";"Aux abords du terrain de basket.";"59160";"LILLE";"20/09/2006";"En extérieur";"FicheMesure9230.pdf";"Oui";"0,47";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,26";"";"";"";"";"";"";"0,389487";"0,389487";"17,13";"0,054545"
"9231";"2,988056";"50,648056";"50°38'53.002N 2°59'17.002E";"59350";"Rue Pierre Curie";"Sur le trottoir";"59160";"LILLE";"20/09/2006";"En extérieur";"FicheMesure9231.pdf";"Oui";"0,57";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"0,47";"";"";"";"";"";"";"0,598164";"0,598164";"-4,941";"0,119048"
"9232";"3,009722";"50,609444";"50°36'33.998N 3°0'34.999E";"59360";"Rue des Frères Lumière";"Au pied de l'immeuble.";"59120";"LOOS";"20/09/2006";"En extérieur";"FicheMesure9232.pdf";"Oui";"0,71";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"1,06";"";"0,29";"";"0,26";"";"";"";"";"1,132872";"1,129292";"-59,56";"0,881097"
