"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"177711";"5,408122";"43,266374";"43°15'58.946N 5°24'29.239E";"13209";"Place Docteur Vauthier";"";"13009";"MARSEILLE 9E ARRONDISSEMENT";"12/09/2022";"En intérieur";"RPUB_150871.pdf";"Oui";"0,33";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"177759";"5,411351";"43,451517";"43°27'5.461N 5°24'40.864E";"13015";"Rue de la Pie";"";"13320";"BOUC BEL AIR";"13/09/2022";"En extérieur";"RPUB_150905.pdf";"Oui";"1,03";"Lieu d'habitation";"EXEM";"";"0,42";"";"";"";"";"";"0,15";"";"";"";"0,42";"";"0,27";"";"0,58";"";"0,21";"";"0,07";"";"";"";"0,913";"0,797";"11,358"
"177760";"3,485562";"43,743015";"43°44'34.854N 3°29'8.023E";"34173";"Pic Mont Saint Baudille";"";"34150";"MONTPEYROUX";"06/09/2022";"En extérieur";"RPUB_150911.pdf";"Oui";"8,75";"Rue / Route / Parking";"EXEM";"";"7,07";"";"";"";"";"";"3,09";"";"1,43";"2,25";"0,81";"1,17";"1,08";"1,13";"1,35";"2,12";"1,95";"3,13";"1,56";"2,36";"0,58";"";"8,473";"3,502";"3,163"
"177776";"5,370605";"43,385893";"43°23'9.215N 5°22'14.178E";"13215";"Chemin de la Bigotte";"";"13015";"MARSEILLE 15E ARRONDISSEMENT";"14/09/2022";"En extérieur";"RPUB_150969.pdf";"Oui";"0,35";"Lieu d'habitation";"EXEM";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"0,103";"0,05";"70,584"
"177856";"6,201653";"43,370336";"43°22'13.210N 6°12'5.951E";"83057";"Route de Besse";"";"83340";"FLASSANS SUR ISSOLE";"14/09/2022";"En extérieur";"RPUB_151014.pdf";"Oui";"0,26";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,05";"0,05";"80,769"
"178013";"5,880059";"43,116149";"43°6'58.136N 5°52'48.212E";"83126";"Rue Estiennes d'Orves";"";"83500";"SEYNE SUR MER";"14/09/2022";"En extérieur";"RPUB_151184.pdf";"Oui";"1,25";"Locaux professionnels non accessibles au public";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,4";"";"";"";"0,36";"";"0,36";"";"0,62";"";"0,5";"";"0,11";"";"1,035";"1,032";"17,224"
"178025";"5,880316";"43,115898";"43°6'57.233N 5°52'49.138E";"83126";"Rue Estiennes d'Orves";"";"83500";"SEYNE SUR MER";"14/09/2022";"En extérieur";"RPUB_151183.pdf";"Oui";"1,32";"Locaux professionnels non accessibles au public";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,4";"";"";"";"0,38";"";"0,58";"";"0,52";"";"0,42";"";"0,19";"";"1,062";"1,06";"19,565"
"178079";"3,215781";"43,344383";"43°20'39.779N 3°12'56.812E";"34032";"Allée Paul Riquet";"";"34500";"BEZIERS";"26/09/2022";"En intérieur";"RPUB_151223.pdf";"Oui";"0,2";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,07";"";"";"0,14";"";"0,09";"";"0,12";"";"";"";"";"";"";"";"0,217";"0,205";"-8,397"
"178080";"3,837992";"43,615424";"43°36'55.526N 3°50'16.771E";"34172";"Rue Dante Alighieri";"";"34080";"MONTPELLIER";"26/09/2022";"En extérieur";"RPUB_151214.pdf";"Oui";"1,53";"Rue / Route / Parking";"EXEM";"";"0,24";"";"";"";"";"";"";"";"0,15";"";"0,44";"";"0,43";"";"0,96";"";"0,56";"";"0,41";"";"0,52";"";"1,46";"1,44";"4,559"
"178082";"4,12219";"44,160873";"44°9'39.143N 4°7'19.884E";"30294";"77A Vieille route de Salindres";"";"30340";"SAINT PRIVAT DES VIEUX";"27/09/2022";"En intérieur";"RPUB_151256.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178089";"3,858094";"43,612217";"43°36'43.981N 3°51'29.138E";"34172";"Rue des Amaryllis";"";"34000";"MONTPELLIER";"26/09/2022";"En extérieur";"RPUB_151254.pdf";"Oui";"0,2";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"0,06";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"0,078";"0,078";"60,949"
"178108";"4,126718";"44,159933";"44°9'35.759N 4°7'36.185E";"30294";"112 Vieille route de Salindres";"";"30340";"SAINT PRIVAT DES VIEUX";"28/09/2022";"En intérieur";"RPUB_151282.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,13";"";"";"0,05";"";"";"";"";"";"0,05";"";"";"";"";"";"0,148";"0,071";"29,53"
"178121";"3,470564";"43,695183";"43°41'42.659N 3°28'14.030E";"34287";"Rue de la Source";"";"34725";"SAINT SATURNIN DE LUCIAN";"28/09/2022";"En intérieur";"RPUB_151283.pdf";"Oui";"0";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178123";"4,123328";"44,158779";"44°9'31.604N 4°7'23.981E";"30294";"96 Vieille route de Salindres";"";"30340";"SAINT PRIVAT DES VIEUX";"28/09/2022";"En intérieur";"RPUB_151281.pdf";"Oui";"0,24";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"33,333"
"178125";"4,125195";"44,157563";"44°9'27.227N 4°7'30.702E";"30294";"96 Vieille route de Salindres";"";"30340";"SAINT PRIVAT DES VIEUX";"28/09/2022";"En extérieur";"RPUB_151280.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178200";"5,843608";"43,095199";"43°5'42.716N 5°50'36.989E";"83129";"Quartier du Verger";"";"83140";"SIX FOURS LES PLAGES";"04/10/2022";"En extérieur";"RPUB_151368.pdf";"Oui";"1,86";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178204";"7,185715";"43,672081";"43°40'19.492N 7°11'8.574E";"06123";"Allée des Cigales";"";"06700";"SAINT LAURENT DU VAR";"04/10/2022";"En extérieur";"RPUB_151364.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"0,1";"";"";"";"";"";"";"";"";"";"0,19";"";"0,07";"";"0,13";"";"0,3";"";"0,5";"";"0,43";"";"0,77";"0,763";"-11,585"
"178210";"7,009107";"43,552186";"43°33'7.870N 7°0'32.785E";"06029";"Rue des Suisses";"";"06400";"CANNES";"04/10/2022";"En extérieur";"RPUB_151348.pdf";"Oui";"2,04";"Lieu d'habitation";"EXEM";"";"0,14";"";"";"";"";"";"0,32";"";"0,93";"";"0,22";"";"0,67";"";"0,48";"";"0,33";"";"0,72";"";"0,77";"";"1,713";"1,677";"16,023"
"178213";"6,022804";"43,102706";"43°6'9.742N 6°1'22.094E";"83098";"Boulevard Lattre de Tassigny";"";"83220";"PRADET";"04/10/2022";"En intérieur";"RPUB_151347.pdf";"Oui";"3,26";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,63";"";"1,56";"";"2,36";"";"0,86";"";"";"";"0,22";"";"0,17";"";"3,036";"3,036";"6,873"
"178219";"3,511839";"43,285572";"43°17'8.059N 3°30'42.620E";"34003";"Rue de l'Astrolabe";"";"34300";"AGDE";"04/10/2022";"En extérieur";"RPUB_151341.pdf";"Oui";"0,97";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"0,01";"0,02";"0";"0,03";"0,02";"0,03";"0";"0,02";"0";"0,03";"";"0,03";"";"0,04";"";"0,56";"";"0,49";"";"0,64";"";"0,05";"";"0,986";"0,984";"-1,655"
"178224";"7,007448";"43,556418";"43°33'23.105N 7°0'26.813E";"06029";"Avenue de Grasse";"";"06400";"CANNES";"05/10/2022";"En intérieur";"RPUB_151378.pdf";"Oui";"0,03";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178255";"6,760111";"43,905747";"43°54'20.689N 6°45'36.400E";"04043";"Chemin de la Blochière";"";"04320";"VAL DE CHALVAGNE";"07/10/2022";"En extérieur";"RPUB_151402.pdf";"Oui";"0,24";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178277";"5,458476";"43,350742";"43°21'2.671N 5°27'30.514E";"13075";"Impasse des Debites";"";"13380";"PLAN DE CUQUES";"12/10/2022";"En intérieur";"RPUB_151485.pdf";"Oui";"0,24";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178281";"5,245512";"43,396324";"43°23'46.766N 5°14'43.843E";"13043";"Avenue des Valampes";"";"13180";"GIGNAC LA NERTHE";"13/10/2022";"En extérieur";"RPUB_151464.pdf";"Oui";"1,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178286";"4,126815";"44,160127";"44°9'36.457N 4°7'36.534E";"30294";"114 Vieille route de Salindres";"";"30340";"SAINT PRIVAT DES VIEUX";"11/10/2022";"En extérieur";"RPUB_151472.pdf";"Oui";"0,5";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178293";"5,057938";"43,394999";"43°23'41.996N 5°3'28.577E";"13056";"Rue Gustave Eiffel";"";"13500";"MARTIGUES";"13/10/2022";"En extérieur";"RPUB_151465.pdf";"Oui";"0,97";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178299";"6,071067";"43,238387";"43°14'18.193N 6°4'15.841E";"83049";"Rue De la Liberté";"";"83390";"CUERS";"11/10/2022";"En intérieur";"RPUB_151500.pdf";"Oui";"0,65";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178302";"6,018623";"43,133441";"43°8'0.388N 6°1'7.043E";"83062";"Impasse Auguste Picard";"";"83130";"GARDE";"11/10/2022";"En intérieur";"RPUB_151499.pdf";"Oui";"0,36";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178320";"5,378018";"43,29621";"43°17'46.356N 5°22'40.865E";"13201";"Cours Saint-Louis";"";"13001";"MARSEILLE 1ER ARRONDISSEMENT";"13/10/2022";"En extérieur";"RPUB_151467.pdf";"Oui";"1,02";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178331";"4,236926";"44,565637";"44°33'56.293N 4°14'12.934E";"07109";"Route de la Grangette";"";"07110";"JOANNAS";"12/10/2022";"En intérieur";"RPUB_151484.pdf";"Oui";"0,09";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178333";"5,007062";"44,604058";"44°36'14.609N 5°0'25.423E";"26249";"Chemin des Moulins";"";"26160";"PONT DE BARRET";"12/10/2022";"En extérieur";"RPUB_151463.pdf";"Oui";"0,22";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178344";"5,152884";"43,331575";"43°19'53.670N 5°9'10.382E";"13021";"Avenue Joseph Arrighi";"";"13620";"CARRY LE ROUET";"13/10/2022";"En intérieur";"RPUB_151498.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178345";"3,605672";"43,990947";"43°59'27.409N 3°36'20.419E";"30350";"Place du Marché";"";"30120";"VIGAN";"11/10/2022";"En extérieur";"RPUB_151493.pdf";"Oui";"1,06";"Lieu d'habitation";"EXEM";"";"0,08";"";"";"";"";"";"";"";"0,85";"";"0,59";"";"0,4";"";"0,06";"";"0,06";"";"";"";"";"";"1,115";"1,113";"-5,23"
"178350";"6,001837";"43,13777";"43°8'15.972N 6°0'6.613E";"83144";"Avenue Marcelin Berthelot";"";"83160";"VALETTE DU VAR";"11/10/2022";"En intérieur";"RPUB_151502.pdf";"Oui";"0,7";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178351";"3,605536";"43,990947";"43°59'27.409N 3°36'19.930E";"30350";"Rue du Chef Marceau";"";"30120";"VIGAN";"11/10/2022";"En extérieur";"RPUB_151492.pdf";"Oui";"1,05";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,48";"";"0,48";"";"0,49";"";"0,05";"";"";"";"";"";"";"";"0,839";"0,839";"20,125"
"178352";"4,980262";"43,401103";"43°24'3.971N 4°58'48.943E";"13077";"Avenue Maurice Thorez";"";"13110";"PORT DE BOUC";"13/10/2022";"En extérieur";"RPUB_151466.pdf";"Oui";"0,86";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178357";"6,074088";"43,237528";"43°14'15.101N 6°4'26.717E";"83049";"Avenue Jean Moulin";"";"83390";"CUERS";"11/10/2022";"En intérieur";"RPUB_151501.pdf";"Oui";"0,26";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178358";"5,163715";"43,339263";"43°20'21.347N 5°9'49.374E";"13021";"Avenue de Lombardi";"";"13620";"CARRY LE ROUET";"13/10/2022";"En extérieur";"RPUB_151468.pdf";"Oui";"1,05";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178359";"5,222669";"43,486028";"43°29'9.701N 5°13'21.608E";"13081";"Boulevard Gérard Philippe";"";"13340";"ROGNAC";"13/10/2022";"En extérieur";"RPUB_151469.pdf";"Oui";"1,62";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178366";"7,230075";"43,679906";"43°40'47.662N 7°13'48.270E";"06088";"Avenue de la Californie";"";"06200";"NICE";"06/10/2022";"En extérieur";"RPUB_151529.pdf";"Oui";"2,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178367";"5,421362";"43,33985";"43°20'23.460N 5°25'16.903E";"13213";"Chemin de Château Gombert";"";"13013";"MARSEILLE 13E ARRONDISSEMENT";"03/10/2022";"En extérieur";"RPUB_151517.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178370";"5,460108";"43,297481";"43°17'50.932N 5°27'36.389E";"13211";"Boulevard des Libérateurs";"";"13011";"MARSEILLE 11E ARRONDISSEMENT";"03/10/2022";"En extérieur";"RPUB_151516.pdf";"Oui";"0,68";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178372";"4,803847";"43,912946";"43°54'46.606N 4°48'13.849E";"13083";"La Gravière";"";"13870";"ROGNONAS";"07/10/2022";"En extérieur";"RPUB_151513.pdf";"Oui";"1,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178374";"7,14772";"43,659533";"43°39'34.319N 7°8'51.792E";"06027";"Rue Jules Verne";"";"06800";"CAGNES SUR MER";"06/10/2022";"En extérieur";"RPUB_151537.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178375";"7,269436";"43,730321";"43°43'49.156N 7°16'9.970E";"06088";"Avenue Henry Dunant";"";"06100";"NICE";"05/10/2022";"En extérieur";"RPUB_151534.pdf";"Oui";"0,88";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178377";"5,427123";"43,536149";"43°32'10.136N 5°25'37.643E";"13001";"Chemin de Bouenhoure";"";"13090";"AIX EN PROVENCE";"14/10/2022";"En extérieur";"RPUB_151512.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178378";"4,976824";"43,968316";"43°58'5.938N 4°58'36.566E";"84142";"Chemin des Granges Blanches";"";"84740";"VELLERON";"14/10/2022";"En extérieur";"RPUB_151544.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178379";"7,00863";"43,551317";"43°33'4.741N 7°0'31.068E";"06029";"Boulevard Victor Tuby";"";"06400";"CANNES";"07/10/2022";"En extérieur";"RPUB_151540.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178380";"4,990781";"43,502396";"43°30'8.626N 4°59'26.812E";"13047";"Allée des Milles Fleurs";"";"13800";"ISTRES";"14/10/2022";"En intérieur";"RPUB_151511.pdf";"Oui";"2,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178381";"7,073577";"43,56849";"43°34'6.564N 7°4'24.877E";"06155";"Avenue de la Liberté";"";"06220";"VALLAURIS";"07/10/2022";"En extérieur";"RPUB_151528.pdf";"Oui";"0,97";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178382";"4,990492";"43,502399";"43°30'8.636N 4°59'25.771E";"13047";"Allée des Milles Fleurs";"";"13800";"ISTRES";"14/10/2022";"En extérieur";"RPUB_151510.pdf";"Oui";"0,33";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,09";"";"0,13";"";"0,14";"";"0,08";"";"0,08";"";"0,264";"0,264";"20,113"
"178384";"5,471592";"43,286081";"43°17'9.892N 5°28'17.731E";"13211";"Boulevard de Saint-Marcel";"";"13011";"MARSEILLE 11E ARRONDISSEMENT";"03/10/2022";"En extérieur";"RPUB_151515.pdf";"Oui";"1,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178385";"7,249055";"43,721901";"43°43'18.844N 7°14'56.598E";"06088";"Rue Jacques Carlin";"";"06100";"NICE";"05/10/2022";"En extérieur";"RPUB_151536.pdf";"Oui";"0,49";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178386";"7,114013";"43,586948";"43°35'13.013N 7°6'50.447E";"06004";"Avenue Château de l'Espee";"";"06600";"ANTIBES";"06/10/2022";"En extérieur";"RPUB_151535.pdf";"Oui";"0,66";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178387";"6,926281";"43,6513";"43°39'4.680N 6°55'34.612E";"06069";"Avenue Sidi Brahim";"";"06130";"GRASSE";"07/10/2022";"En extérieur";"RPUB_151532.pdf";"Oui";"1,04";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178389";"7,25921";"43,698144";"43°41'53.318N 7°15'33.156E";"06088";"Boulevard Victor Hugo";"";"06000";"NICE";"05/10/2022";"En extérieur";"RPUB_151524.pdf";"Oui";"0,68";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178390";"7,22343";"43,765312";"43°45'55.123N 7°13'24.348E";"06046";"Redier";"";"06670";"COLOMARS";"06/10/2022";"En extérieur";"RPUB_151531.pdf";"Oui";"0,6";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178391";"7,118491";"43,565905";"43°33'57.258N 7°7'6.568E";"06004";"Rue Albany";"";"06160";"ANTIBES";"06/10/2022";"En extérieur";"RPUB_151539.pdf";"Oui";"0,89";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178392";"5,360322";"43,482949";"43°28'58.616N 5°21'37.159E";"13001";"Rue Jean René Guillibert Gauthier de la Lauzière";"";"13290";"AIX EN PROVENCE";"14/10/2022";"En extérieur";"RPUB_151520.pdf";"Oui";"1,06";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178394";"7,16954";"43,662688";"43°39'45.677N 7°10'10.344E";"06027";"Avenue des Chênes";"";"06800";"CAGNES SUR MER";"06/10/2022";"En extérieur";"RPUB_151527.pdf";"Oui";"1,03";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178396";"7,264952";"43,697638";"43°41'51.497N 7°15'53.827E";"06088";"Place Grimaldi";"";"06000";"NICE";"05/10/2022";"En extérieur";"RPUB_151523.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178397";"5,451897";"43,339625";"43°20'22.650N 5°27'6.829E";"13075";"Rue de la Font du Grés";"";"13380";"PLAN DE CUQUES";"03/10/2022";"En extérieur";"RPUB_151518.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178398";"4,85237";"43,8736";"43°52'24.960N 4°51'8.532E";"13027";"Avenue de la Première Dfl";"";"13160";"CHATEAURENARD";"07/10/2022";"En extérieur";"RPUB_151519.pdf";"Oui";"1,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178399";"7,05318";"43,618268";"43°37'5.765N 7°3'11.448E";"06152";"Route des Lucioles";"";"06560";"VALBONNE";"06/10/2022";"En extérieur";"RPUB_151533.pdf";"Oui";"1,04";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178400";"7,132637";"43,564057";"43°33'50.605N 7°7'57.493E";"06004";"Route du Phare";"";"06600";"ANTIBES";"06/10/2022";"En extérieur";"RPUB_151525.pdf";"Oui";"0,92";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178402";"6,916871";"43,655203";"43°39'18.731N 6°55'0.736E";"06069";"Avenue du Général de Gaulle";"";"06130";"GRASSE";"07/10/2022";"En extérieur";"RPUB_151538.pdf";"Oui";"0,78";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178403";"7,329077";"43,683348";"43°41'0.053N 7°19'44.677E";"06121";"Chemin du Semaphore";"";"06230";"SAINT JEAN CAP FERRAT";"05/10/2022";"En extérieur";"RPUB_151530.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178405";"7,135431";"43,669389";"43°40'9.800N 7°8'7.552E";"06027";"Chemin des Travails";"";"06800";"CAGNES SUR MER";"06/10/2022";"En extérieur";"RPUB_151526.pdf";"Oui";"0,82";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178407";"5,46025";"43,52514";"43°31'30.504N 5°27'36.900E";"13001";"Avenue des Déportés de la Résistance Aixoise";"";"13100";"AIX EN PROVENCE";"14/10/2022";"En extérieur";"RPUB_151521.pdf";"Oui";"1,87";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178408";"5,453003";"43,301015";"43°18'3.654N 5°27'10.811E";"13212";"Boulevard des Bouires";"";"13012";"MARSEILLE 12E ARRONDISSEMENT";"03/10/2022";"En extérieur";"RPUB_151514.pdf";"Oui";"0,93";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"178445";"7,275824";"43,716677";"43°43'0.037N 7°16'32.966E";"06088";"Avenue du Général Estienne";"";"06000";"NICE";"05/10/2022";"En extérieur";"RPUB_151587.pdf";"Oui";"7,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"0,1";"0,2";"";"2,96";"5,92";"0,93";"1,52";"1,68";"2,62";"1,46";"3,31";"1,8";"3,46";"1,97";"3,18";"3,95";"";"6,112";"6,108";"15,7"
"178481";"5,930265";"43,121124";"43°7'16.046N 5°55'48.954E";"83137";"Avenue de la République";"";"83000";"TOULON";"11/10/2022";"En extérieur";"RPUB_151620.pdf";"Oui";"13,82";"Divers";"EXEM";"";"";"";"";"";"0,18";"0,09";"";"";"3,78";"9,93";"6,46";"11,81";"4,23";"6,42";"5,07";"9,81";"4,02";"9,58";"4,69";"10,22";"1,66";"";"11,856";"11,855";"14,21"
